C_NATIONKEY,C_ACCTBAL,CORR1,CORR2,C_MKTSEGMENT,C_PHONE
4,3598,697,157,0,2488
18,2263,739,973,2,4595
8,3983,233,871,2,9145
7,8667,761,843,3,1151
21,3933,786,832,0,8710
24,1032,164,677,4,6061
8,10741,928,233,2,2221
10,8505,197,864,1,1924
15,8294,445,657,4,6870
3,109,693,565,1,2542
15,7760,819,329,4,7412
12,7252,382,900,4,1924
19,2632,743,147,2,2451
23,2940,859,119,3,1899
22,4333,628,695,3,2451
1,5823,7,11,1,7060
18,10246,348,540,1,4973
20,2913,235,377,3,6870
8,8941,100,666,2,6663
14,9174,723,1046,0,2709
11,1685,748,775,3,3831
22,716,353,420,0,6061
20,2216,351,882,3,2451
21,8294,300,855,4,5758
5,4401,759,896,1,432
15,1372,627,570,3,2479
0,8112,902,349,2,4859
8,6798,750,158,1,9098
8,2118,922,118,0,87
23,6508,162,288,0,2685
23,3445,517,948,4,2709
17,8003,116,430,2,2294
9,6047,70,766,4,1700
23,2877,207,377,4,6870
5,427,102,1067,4,9834
14,1032,451,343,3,3831
3,5107,85,425,1,1431
19,6842,48,559,0,8507
8,2484,568,1016,4,9574
24,10944,531,570,2,6870
23,1685,195,324,3,3814
1,9339,94,956,2,8189
23,1032,896,867,3,6061
17,2108,820,1072,1,7143
1,9747,490,827,4,2026
24,2089,630,605,4,1899
5,4303,66,715,0,3267
21,4193,872,1057,1,1899
18,4817,110,911,3,5967
0,5662,679,680,4,3706
12,10032,856,467,0,891
23,8847,143,698,2,9637
17,6225,56,863,2,7417
21,8847,616,112,0,9247
13,10738,555,643,1,1357
5,9620,881,137,0,9863
24,9747,534,830,4,7327
9,9115,851,287,4,5586
10,5740,389,486,0,2873
18,4323,590,336,2,2479
1,1372,198,339,3,9597
17,4066,331,726,1,6061
24,5979,535,1069,4,2451
4,6624,864,302,3,2771
6,7761,796,915,1,672
0,8969,416,914,4,3176
9,9174,439,928,2,3525
14,9474,564,304,0,5444
3,7420,809,1051,1,4298
9,6962,755,864,4,5195
19,2263,905,225,3,8507
15,4501,720,328,4,4395
9,3299,475,596,1,1501
24,6047,642,500,1,6870
9,4066,522,411,4,4837
23,1943,606,425,1,9247
11,4229,701,331,0,5758
23,2961,758,1086,3,2479
8,10456,777,1099,3,2010
1,4501,797,165,2,7698
10,2216,114,480,1,7327
0,9736,537,510,2,7742
7,6209,100,311,1,4941
23,5593,230,1019,2,2479
1,6425,462,338,3,8801
0,10393,725,813,3,3900
14,2991,343,180,1,7412
24,1943,128,676,1,3831
20,9873,69,762,3,5967
14,7287,906,534,0,5444
9,2626,610,607,3,7717
3,402,998,992,2,1432
18,2654,601,304,1,5444
3,5920,48,216,0,8801
23,2913,82,360,1,4326
16,10667,902,865,1,6870
20,6145,749,870,4,4376
15,2845,326,994,3,2873
20,9892,729,391,2,5758
17,10369,213,400,2,5967
4,616,969,729,4,6047
10,3006,845,141,1,7417
21,8584,8,657,4,7305
15,6247,632,562,0,2873
9,10316,638,730,3,2062
20,8505,162,604,3,9246
4,5721,317,844,3,6643
5,2801,769,664,4,4136
14,2480,584,238,3,9542
14,8625,33,293,0,5967
4,1189,297,673,0,2415
12,4501,710,700,2,9247
2,81,972,326,2,6661
19,3983,561,818,1,1584
10,1934,942,815,4,1899
19,440,426,840,3,9637
17,1992,654,592,3,9616
21,10112,788,751,2,8507
5,7955,102,805,1,9521
15,4549,278,155,1,6061
3,2247,734,823,2,4356
23,1685,594,934,4,5758
18,8373,75,922,3,6061
22,2709,147,649,3,7417
2,10438,511,456,4,8462
23,6017,397,435,3,2479
2,9961,953,185,4,3250
21,1391,561,313,2,4973
12,2845,494,767,4,4595
6,3432,922,1004,1,5534
11,216,814,1038,1,5843
5,6884,73,205,2,4383
7,1092,896,917,4,2988
3,8358,959,887,2,4096
19,8049,999,1085,2,5444
11,9406,492,1064,1,1899
24,5089,552,1064,4,1899
24,2845,736,186,2,9247
1,5487,229,285,1,8108
11,8533,980,392,3,4595
6,7203,93,578,1,7759
8,6347,559,670,3,9873
9,1827,401,412,3,2155
15,8505,95,698,3,2709
11,4438,973,439,2,4973
23,8625,837,584,2,5765
23,6558,448,314,4,891
6,5961,575,862,2,4657
21,10712,127,291,4,7412
2,3863,564,645,0,2695
16,6852,426,909,4,9226
6,7812,323,1037,3,8646
5,7579,129,374,1,365
0,2452,557,953,3,4409
23,10712,750,863,3,2873
23,5593,142,187,3,3831
22,493,720,328,1,6061
1,1246,834,266,0,4719
9,5009,784,324,0,3627
10,6884,698,420,4,9158
10,9474,990,519,1,8982
11,1945,84,998,1,891
0,4660,112,766,4,1047
5,8704,378,590,4,9838
9,96,986,799,1,8093
6,6456,289,633,0,679
4,9970,973,591,0,7212
0,7138,589,422,2,3865
6,1497,693,565,3,8316
4,5219,670,923,2,8099
13,2089,184,214,2,7417
6,10045,909,653,1,8802
19,440,472,622,0,36
3,9530,908,770,1,2200
22,2991,831,778,4,1899
11,9747,643,1023,2,5765
11,7146,47,171,2,9545
2,10780,289,226,1,5528
4,1821,933,821,1,7889
14,6047,511,974,3,4326
17,189,831,441,0,5444
5,7287,550,832,3,5194
11,7873,502,629,1,7417
23,4066,516,727,2,5758
16,1992,78,885,1,6870
13,4804,163,1107,4,1357
21,1155,905,444,2,9542
10,9362,24,985,2,5634
5,8124,194,721,0,1511
21,2263,613,626,2,5765
8,7781,332,444,4,8434
24,5593,897,600,1,2873
12,3067,415,229,3,9226
12,7760,683,954,3,8710
4,1039,283,143,2,1403
24,2913,898,522,0,5758
6,5986,831,778,1,4417
15,2879,180,715,3,8507
23,2480,546,150,3,9226
15,7983,302,848,2,5616
5,2905,213,706,3,5650
16,10292,957,212,3,4595
14,1335,238,521,4,4326
14,5966,77,907,1,4755
1,8979,379,522,3,9907
18,6155,625,448,1,3478
11,8660,494,196,1,4196
22,2806,97,634,1,8710
22,2601,402,545,3,4973
3,10770,974,788,4,3472
22,8505,541,692,0,3814
22,10032,72,1110,3,9637
13,8367,520,211,4,2873
19,9615,961,1019,1,891
9,9401,271,760,2,5222
19,7069,346,478,0,2451
5,3543,701,767,4,5212
4,8625,507,171,0,3212
24,2913,524,1055,2,5967
6,1155,113,876,0,2760
2,8066,324,834,3,5246
1,5412,557,692,2,3194
1,4042,782,707,0,8753
12,3299,951,122,3,5967
9,10015,632,1000,1,1337
7,8377,354,950,0,5114
5,920,767,615,2,2488
8,6923,835,711,0,3783
14,3933,807,936,3,2451
16,2601,292,593,3,4595
21,1685,787,719,0,4973
14,5767,944,257,2,7185
3,3178,457,996,0,5312
10,6676,818,933,0,5758
7,339,233,296,3,1054
0,2124,319,906,4,8056
5,4287,287,958,4,1027
18,5171,699,1059,0,1357
14,7949,763,709,2,4395
13,1032,10,1039,1,4973
0,3315,945,797,4,5957
14,1372,188,557,1,5967
1,9432,931,137,0,3773
20,6017,414,952,1,36
10,1992,483,168,0,8507
12,2216,127,365,4,9226
24,10206,949,870,2,4973
2,2879,871,219,2,35
13,6247,156,427,1,9246
17,2480,504,151,4,6870
0,6720,360,498,2,7427
13,6047,438,743,2,8982
4,4194,224,797,1,9457
15,3553,900,303,2,1924
23,4456,603,380,1,7327
7,440,527,368,0,679
20,8116,703,836,0,380
9,4927,442,813,1,1989
20,3451,339,535,0,4973
20,8716,727,1028,1,6870
14,2991,877,503,2,7327
6,9747,798,879,3,1402
17,1282,318,373,2,4326
11,2806,771,662,1,2479
2,7457,858,154,2,1170
15,9615,598,897,0,7417
5,10727,395,1039,3,9496
9,8941,714,656,1,832
7,7445,97,1022,1,3584
18,5979,950,1012,0,9226
2,4425,649,898,0,7082
16,1282,189,785,1,7417
11,2861,411,400,3,6061
11,4549,836,484,1,1357
12,3983,490,242,0,2479
17,5902,705,643,1,5952
14,4501,62,740,3,3831
12,764,246,769,2,5444
19,10713,993,43,2,1128
11,1945,311,240,1,4595
3,2007,121,284,2,1684
6,5740,409,430,4,2304
17,8008,431,410,0,2479
12,4336,729,1069,3,2451
11,1945,839,979,1,9246
24,2239,906,666,3,9246
24,2654,194,534,4,9637
2,2370,747,418,4,980
2,9484,840,334,2,8936
21,2654,196,771,2,2517
4,6557,591,929,0,5070
11,7252,391,152,4,7417
1,4154,496,870,3,4633
21,5019,88,531,3,9637
5,1526,413,995,2,9293
19,1865,529,462,1,1899
18,8373,328,918,1,9246
15,4323,42,907,4,7417
16,4229,231,391,3,5758
3,1779,871,219,4,1475
3,2511,122,172,1,4202
19,7884,942,328,1,6061
0,9067,647,630,1,9795
1,9300,969,456,3,7644
10,4333,85,398,2,9226
13,10112,188,909,1,9226
3,556,228,144,0,422
13,6017,340,987,2,2709
1,10481,234,358,2,5208
16,1707,405,1058,0,5444
10,10909,239,868,0,36
23,8891,551,304,0,5391
1,4483,924,402,3,9094
12,5118,230,925,2,1924
18,3702,925,952,2,36
21,6347,260,497,2,8710
17,5194,280,137,0,5765
19,1934,962,1064,1,9246
16,7538,190,667,1,8845
15,2991,757,444,0,9247
24,8043,341,901,0,36
9,1025,215,772,0,3635
24,6757,572,436,2,9530
18,1227,285,217,1,1087
19,2725,97,557,4,9226
8,743,577,663,1,5923
1,6404,973,439,0,2356
18,1335,851,401,0,4326
13,5168,307,677,1,6061
24,4400,539,855,2,2479
11,8049,793,1089,2,1357
1,2325,157,750,3,19
23,5332,228,570,3,5758
1,10108,481,643,2,4259
2,236,0,750,4,4691
6,2329,261,550,1,8447
9,4194,438,155,2,9051
10,1032,963,147,3,4326
5,10944,910,619,3,7154
1,442,91,1012,2,56
23,9174,680,419,1,1357
14,5860,487,897,0,7417
15,1685,48,731,0,9542
1,6292,880,561,2,7999
2,8095,273,942,2,360
5,1556,32,589,1,5704
21,2725,112,257,2,2709
19,56,653,167,2,2451
8,10032,996,1097,2,6107
4,9662,508,1004,2,9826
15,8996,791,279,4,8507
20,128,275,762,4,4595
23,8847,3,299,0,4595
3,6481,641,457,1,602
12,4817,289,1024,0,3814
1,4199,351,301,2,3311
6,2344,300,319,2,2021
17,2961,687,220,2,2479
13,9334,668,1010,4,1924
23,6047,460,688,4,4395
23,1291,635,540,0,4595
14,5979,620,837,0,6990
7,4082,9,1,4,9941
21,7167,541,177,0,8507
8,9474,189,1039,0,8905
7,9813,950,451,0,2943
3,2822,128,734,1,9852
19,2879,184,984,0,9542
11,2961,103,783,2,5758
5,7534,710,498,4,4902
2,10494,961,801,0,6353
9,3389,16,1062,1,7228
13,2462,424,628,3,8507
19,2806,270,487,4,8710
5,2464,14,715,4,6749
9,7963,717,355,3,5507
17,6194,188,469,0,2451
9,4633,320,831,4,6158
22,7565,894,465,0,2709
15,2480,81,891,4,9616
19,7610,682,977,1,9247
19,4400,831,778,0,1899
5,274,41,296,2,288
9,1111,462,154,3,5347
12,2961,80,336,2,9246
6,9615,182,843,4,5378
6,7964,644,177,2,8904
23,9474,574,420,3,4326
10,10977,920,811,2,1899
15,3359,824,112,3,1899
10,2239,191,698,2,2709
6,1728,854,361,1,8828
15,774,32,540,1,8710
1,9315,617,585,1,5956
1,6094,662,686,0,3873
9,1053,263,689,1,8319
8,5395,292,621,0,9435
17,10712,64,383,4,36
15,3987,871,270,0,2873
6,6072,558,610,4,946
22,2879,713,493,0,7417
14,440,837,924,3,9616
18,4166,505,1074,2,3956
24,9160,990,1078,3,6133
22,6852,836,993,2,9246
7,5396,1024,554,0,6346
9,6691,898,704,2,2985
14,2216,662,644,4,6061
15,10712,543,714,0,4326
19,5051,827,623,2,4395
8,5615,265,533,4,112
0,8315,931,555,0,3597
7,9471,837,684,3,3226
13,6304,729,203,4,2669
9,7870,997,4,3,1553
20,1282,396,534,0,8710
20,1943,951,250,3,9616
22,10977,902,240,0,3814
1,139,350,975,4,6219
6,1191,638,642,2,1256
5,7860,653,627,4,2586
9,10006,988,640,1,8747
22,4804,438,934,2,6061
16,2806,465,558,0,8710
1,4140,619,154,4,6390
20,6247,747,260,3,9247
2,7106,384,994,4,7482
20,1335,487,721,3,1924
16,4549,182,1040,2,8507
6,4400,784,453,1,6151
11,8011,67,177,2,5582
6,522,390,590,4,1776
24,10112,373,193,3,9226
21,7760,830,954,3,2451
10,1940,222,342,1,7327
22,9840,743,835,4,5765
18,6247,967,655,2,4395
23,1778,737,268,2,5656
14,8625,580,254,3,9616
18,7884,909,829,3,5765
13,4445,528,892,4,7891
19,4356,386,540,0,6061
5,5266,671,941,1,2353
13,8625,565,1128,0,36
2,6715,820,622,1,412
12,1629,468,338,3,3752
1,5141,991,736,0,1440
20,7287,939,680,4,4395
6,9243,528,951,4,1088
23,10977,489,992,4,5967
8,6350,271,830,2,4055
24,2216,959,807,2,7412
6,1174,345,1036,4,8230
10,2806,957,604,3,3814
13,4975,340,588,2,9637
20,7022,848,520,2,7417
8,8583,391,641,2,6746
1,5740,886,954,4,1592
16,1032,806,874,2,1357
23,5166,301,960,4,3648
9,10790,842,625,4,3016
15,493,726,404,1,9247
16,4804,829,628,3,891
12,9617,329,1019,2,2479
16,4333,562,651,2,3831
4,7413,762,995,2,3653
5,10507,379,522,2,7266
12,10015,576,1081,3,8710
4,7279,62,740,4,876
10,4400,574,885,4,891
24,9554,213,621,0,4052
14,4673,272,1017,3,9940
10,1372,126,643,3,7327
3,5043,228,560,1,8406
22,4336,905,444,2,9247
15,2806,394,939,4,7417
12,4858,135,637,1,1899
13,4847,7,806,4,6870
4,5781,467,1018,1,910
21,6115,722,985,0,8982
23,6769,656,774,2,4326
23,2877,665,723,0,9542
19,1943,345,426,3,9637
6,8469,974,315,2,190
24,4858,234,366,3,6870
13,2806,754,910,3,8982
14,3261,998,75,1,5159
7,7687,696,976,4,4988
11,1943,719,758,1,4595
6,2089,64,383,3,7722
21,7287,686,146,3,5444
24,4400,659,712,4,9226
13,10369,637,499,4,1357
20,8280,756,882,0,3071
2,4704,962,555,4,2486
9,4120,709,1075,4,2448
7,9777,514,942,1,7271
8,3082,414,413,4,9376
3,8049,185,324,4,9160
1,10472,281,511,3,6939
18,5593,69,906,4,5444
0,8441,63,971,4,9909
20,7228,150,806,3,4155
15,7445,516,636,2,6061
2,3787,74,294,1,3024
3,6072,737,479,4,8954
9,2725,427,513,1,6011
6,9584,883,371,4,9857
3,8304,983,950,4,4961
10,2239,736,562,4,6061
5,7717,891,782,2,4404
16,9174,891,628,4,891
21,8847,709,436,2,9637
15,5467,70,895,0,5678
15,1934,285,999,1,4973
9,9488,920,946,2,6749
12,5967,412,495,2,5117
0,3933,633,477,3,4262
14,4413,434,789,4,4973
7,10648,268,386,4,9937
6,8582,652,165,2,6698
13,7969,163,549,4,5129
4,4654,605,795,2,5821
19,4336,996,1037,1,9247
18,2810,78,556,4,7013
24,1250,721,449,3,9246
11,10832,985,442,4,8507
24,8294,219,523,0,891
15,4335,513,905,3,3831
15,3933,566,380,2,7327
1,556,575,963,2,8718
21,8043,699,334,4,2479
19,1685,905,927,1,1357
19,1155,271,701,0,3831
10,6247,72,582,3,4326
11,2845,601,1044,4,6061
7,2436,815,232,2,1108
1,7287,390,731,0,2197
24,7029,493,840,1,1381
3,2029,489,335,0,3
3,1422,479,837,4,3314
13,9617,713,493,3,2479
5,8490,908,825,1,6958
12,1265,757,514,4,4395
23,10845,210,507,3,4595
2,8991,500,102,3,5680
23,7760,549,1041,0,5444
5,5051,928,233,0,554
20,1372,325,263,1,9247
8,9934,565,482,4,1051
10,9174,415,229,0,9542
24,2845,854,370,0,2479
2,7486,759,350,4,7533
2,10977,68,735,1,882
19,2654,599,761,0,1357
3,6353,128,567,0,9200
19,10015,271,763,0,9542
13,3537,511,1029,1,2873
24,955,1018,706,3,1465
9,799,998,1121,1,3300
5,3005,605,749,0,2012
3,10864,938,532,4,9824
15,4549,811,720,0,1357
20,1282,829,983,3,9226
4,4458,58,720,1,8383
23,4066,763,555,4,3831
7,9313,325,897,1,888
19,2149,708,339,2,7327
15,2991,663,543,3,36
22,10794,939,112,0,3831
23,416,666,808,3,5980
0,5,260,257,2,9383
17,1707,468,944,4,9226
2,10094,204,455,3,9270
9,9633,64,383,3,4410
10,2216,431,901,3,9637
4,7543,381,136,3,6238
5,5595,223,427,4,7118
23,4857,185,736,3,7327
15,2725,869,1039,2,4395
14,10539,186,178,2,8982
22,1391,523,990,2,1924
24,5051,383,604,0,1899
2,3287,61,571,1,7463
19,8692,319,471,2,7412
21,3299,147,216,0,5765
9,1178,17,649,2,1695
15,8505,993,1005,4,8710
7,138,774,570,0,8628
1,2654,806,874,2,9228
0,5812,344,606,2,3522
4,1032,96,884,0,9302
24,2879,657,518,0,9637
20,6194,702,405,4,1924
24,3687,216,171,0,2709
9,2740,839,337,3,9588
4,9174,605,795,2,5192
13,5979,202,453,0,4973
0,1312,649,898,4,7816
20,5979,613,404,3,2873
2,8178,191,334,3,3865
15,4804,845,292,0,5765
6,2967,922,198,4,7772
8,84,932,141,2,9363
21,5051,147,837,3,5765
5,9995,70,1020,0,3878
13,1032,905,225,1,8507
15,9862,554,799,0,7417
24,1391,575,114,2,7327
10,1887,821,770,1,7804
5,9032,27,247,0,2743
17,1934,946,388,1,3831
23,4229,443,545,2,7412
14,3542,279,498,1,7412
1,930,935,949,3,3431
13,6047,327,551,2,9542
16,9174,704,654,0,2479
8,9474,744,594,1,2170
18,2417,574,1015,3,36
5,2433,352,395,3,513
12,9615,980,326,0,2709
15,10112,786,147,0,2451
16,10382,773,344,4,5967
14,7287,293,1079,2,8507
8,1372,384,405,1,2845
10,440,994,225,4,8982
2,1032,507,214,2,7994
8,4626,644,1063,2,2863
1,5352,28,921,2,9661
3,878,91,611,2,8253
11,10977,695,474,4,6865
17,3299,716,1000,3,8022
18,5758,749,147,3,5702
0,5900,418,395,0,1871
11,9174,393,594,4,5967
20,9474,824,682,3,5765
8,6413,536,271,4,2727
6,2853,362,1021,2,7168
22,7925,710,700,2,4081
21,290,971,312,3,1357
15,2725,351,560,4,9542
15,1992,483,870,1,5758
17,4062,60,568,3,9637
2,4297,601,358,0,1048
14,5886,170,497,4,2451
14,9474,578,342,3,7327
1,6475,950,684,4,3499
1,78,44,935,4,6693
2,1101,384,1105,0,1035
9,8049,864,583,4,6722
19,4125,258,340,1,7412
22,6852,111,948,0,1357
8,154,621,542,2,7869
9,1343,497,1046,1,6256
6,6017,4,1062,2,5568
12,3933,252,1017,3,8710
17,5556,667,858,4,3831
1,825,436,474,4,8197
6,9075,591,700,1,8665
4,5224,941,189,4,2095
9,5394,58,720,3,1509
5,1372,313,565,1,9056
13,2991,923,1081,0,36
21,4962,352,812,2,1176
4,9179,494,652,0,1279
5,7504,818,691,1,532
5,8373,717,835,0,3961
6,521,361,210,1,99
12,2654,609,858,4,9226
20,4754,692,801,2,891
4,2940,610,958,4,8848
0,7317,550,117,0,4581
0,10532,357,870,1,1672
0,365,923,933,4,3302
21,4657,748,877,4,891
16,9747,367,703,0,9226
13,4919,571,509,1,5967
22,6194,441,623,3,2873
22,5051,892,932,4,4973
24,9615,44,686,0,5444
0,6569,31,59,4,3990
22,8847,678,799,1,3814
15,1882,91,837,3,4973
2,5459,479,721,0,9849
24,1571,751,463,2,8710
21,4066,241,833,1,9616
9,3335,431,604,1,4095
21,493,130,269,1,7412
13,4804,706,873,0,7417
19,9474,996,406,1,7327
17,2216,3,880,1,5765
23,1032,242,943,3,6061
5,3281,214,852,3,1706
17,1391,53,940,3,8982
17,5540,996,986,4,9811
15,6334,264,291,1,1357
21,1372,691,835,1,2479
6,6025,578,378,4,1113
11,2806,572,576,4,7412
3,4159,670,857,4,1601
14,9538,196,417,0,3831
5,5933,306,722,1,6775
10,5593,746,1084,2,1899
24,2845,923,176,1,2873
0,4900,1000,807,1,8103
11,11,157,496,1,9247
6,9669,617,430,2,5881
23,9334,306,437,4,891
8,4554,874,730,3,2424
13,9615,808,765,4,891
23,2480,590,336,2,7412
4,5060,992,1078,4,8154
2,1685,671,392,2,359
18,5979,154,502,4,891
13,4400,29,658,2,9246
22,2877,123,996,1,9542
12,3537,281,511,3,3831
18,7884,970,738,3,9637
24,10423,331,295,0,9226
13,1147,861,232,2,8507
11,7252,493,406,2,5758
17,430,681,1038,1,5758
19,7247,354,131,3,7412
15,4107,212,645,2,2709
23,10112,73,394,0,8982
18,4999,432,440,0,5406
4,5562,407,757,2,669
14,2212,924,402,3,3148
16,290,700,782,0,7412
15,9617,118,1051,3,9637
17,9617,739,615,4,1357
23,1032,506,1040,4,5967
23,5740,942,328,4,5444
16,556,375,811,3,5967
6,4582,12,33,3,5515
22,4080,449,457,0,9616
19,7583,846,214,1,4920
8,5504,729,517,3,2506
6,3319,756,125,4,2836
15,1250,399,910,0,4595
16,6247,559,346,0,9246
12,3537,191,307,2,1924
3,6076,40,787,1,3739
15,3354,930,864,4,2804
21,8049,488,1041,0,36
16,5359,493,114,2,7327
12,7257,242,920,4,4395
12,6347,924,725,4,9616
24,4817,188,469,3,5967
4,5393,45,672,4,3712
16,6792,697,364,1,4973
3,4323,814,1007,1,5195
5,5141,66,715,2,2512
4,7301,434,1011,1,668
6,9049,842,491,0,1131
19,5051,903,823,1,2451
11,6247,594,1076,0,6061
24,2991,891,695,3,2451
6,10787,911,925,4,9902
23,290,312,763,4,5967
5,5979,574,885,4,2759
11,5099,131,235,4,4326
8,8468,35,480,2,5189
4,5934,687,1049,1,1292
24,7034,747,811,0,7412
3,422,981,270,3,5263
1,7944,666,552,2,3445
0,6555,686,431,2,587
23,1391,888,592,4,4595
14,4707,250,813,1,8049
8,2358,539,770,0,3229
16,4788,846,389,2,7327
16,1246,473,796,2,679
9,4229,787,903,2,963
2,1282,970,738,0,1274
23,5528,265,575,3,4595
13,4501,852,929,0,5049
4,3783,771,1026,3,3584
21,1934,232,489,4,5765
0,7600,355,296,0,7088
7,1934,403,786,3,9586
4,10191,756,882,2,2901
17,9174,371,928,4,9542
19,10210,973,591,0,1899
14,9707,407,993,2,8710
8,1016,6,546,4,8774
20,9653,87,171,0,556
14,4817,575,567,3,8710
12,6816,195,738,1,424
1,4689,958,934,1,9562
22,4075,365,884,3,8015
21,10941,221,859,4,4595
10,10169,458,716,1,3814
3,1250,721,501,0,551
13,761,747,587,3,8710
23,5118,661,513,2,9226
10,4333,298,543,4,9616
4,4521,619,783,4,9419
3,915,26,690,4,7005
14,8847,281,287,0,9637
17,6194,546,686,0,1924
24,2806,968,499,3,2709
22,894,42,679,3,5765
21,1032,124,945,4,891
10,9174,615,1020,0,7417
0,2067,109,233,2,9220
9,538,627,603,3,4180
16,10944,207,981,2,7327
20,10015,493,324,0,4395
1,2961,807,517,3,2160
0,9689,800,233,1,6384
7,535,616,363,3,7193
1,5423,955,613,2,8854
5,4153,954,323,3,371
17,2480,685,898,0,9616
9,1287,61,694,1,5814
1,1853,404,777,3,7762
7,5593,320,326,4,9744
12,2991,148,252,0,36
21,2845,959,849,3,9542
4,7893,790,266,4,9785
18,6321,222,695,2,2451
23,6807,975,344,1,5967
18,6852,512,1083,4,8507
16,2913,218,823,4,5765
16,1391,208,471,3,36
7,3559,106,785,0,9709
3,2879,83,926,3,5256
11,5532,983,479,3,5765
20,9174,668,1010,3,891
17,6481,538,882,3,3814
18,9675,208,222,3,7327
6,5405,331,801,3,7680
1,5144,586,935,2,3301
1,10008,17,1115,3,2342
5,1548,672,932,0,8677
16,1250,988,1094,3,5444
18,4389,488,902,2,8710
23,4858,827,237,2,2479
9,4815,211,442,0,7485
18,4549,191,1069,3,4395
15,10032,722,543,2,5444
8,8049,635,529,2,7588
24,5556,343,699,1,9616
10,547,135,701,3,5758
19,2806,955,916,3,5444
12,8655,371,709,1,6870
3,8896,692,840,4,6321
14,7884,644,978,4,3831
3,10944,89,530,2,7472
1,9645,503,940,1,8635
5,1439,708,156,1,2525
7,152,499,906,4,7745
21,4916,389,654,2,9542
6,456,857,776,1,7945
11,2601,16,351,2,8982
1,6808,727,404,3,7797
15,53,319,492,4,7642
4,6194,827,914,2,31
2,2653,738,304,1,8661
11,10977,306,424,0,9246
16,4804,16,281,3,4326
15,7476,650,978,1,4595
14,4333,361,893,0,8982
2,5353,319,386,4,8955
3,3767,775,756,2,3574
2,3852,334,419,2,2257
10,7252,976,708,3,4395
2,2303,724,665,0,2102
15,5979,467,778,3,1899
17,556,879,719,2,36
9,4765,360,195,3,9186
13,1335,240,1032,0,2479
13,8505,50,148,3,36
22,4400,427,536,2,36
20,10206,783,854,2,9542
20,6484,390,692,3,1899
3,8973,839,862,4,2916
13,2812,779,890,3,9246
12,7884,755,487,3,8710
3,3419,652,768,3,1010
20,1391,728,29,4,9616
7,1518,240,547,1,3009
11,8749,321,580,0,5765
19,10280,5,314,3,5765
6,5807,373,256,0,6518
16,10712,663,608,4,9246
9,3926,488,983,4,1966
21,2216,319,485,3,6345
7,993,134,880,4,4981
3,5727,336,733,2,4777
17,8847,268,821,3,3814
10,2879,481,643,1,4395
10,10032,433,902,1,9226
0,3791,513,989,3,6577
1,8351,983,561,4,9764
20,1899,687,1049,3,5758
2,5044,602,405,0,6752
16,2089,415,798,3,5444
18,4979,470,593,1,5967
18,2216,821,939,1,7417
5,4581,709,947,3,7660
20,2877,810,865,4,7327
22,5051,62,384,4,8982
21,4400,148,445,3,2479
7,2306,295,945,3,3276
4,1626,765,853,1,6878
13,1945,198,262,2,3814
24,10015,906,110,2,9247
3,10994,475,737,1,6348
1,4586,287,958,4,9223
9,5759,348,172,2,5874
21,4549,525,914,2,3814
16,2806,368,208,2,8982
9,1248,439,274,3,2168
22,7445,175,391,2,36
20,8294,357,307,4,1924
5,8632,851,172,2,737
0,7311,440,282,1,7426
2,19,182,333,0,435
1,7884,530,727,4,1972
6,9985,934,707,1,3724
1,4401,880,189,4,1863
18,4400,648,261,3,7417
14,7760,814,1032,0,2873
4,10907,207,981,3,7763
18,9617,637,678,2,5758
9,10015,679,696,1,6404
8,8273,613,963,3,787
14,1194,87,753,0,9542
15,4501,198,709,3,9637
6,9870,281,207,4,5790
5,10032,490,278,0,3329
8,9275,459,533,3,8738
4,3968,116,896,0,1028
10,10977,179,1095,1,9246
13,6047,510,422,0,9246
24,5151,233,917,3,6870
14,8505,832,983,3,7417
24,6294,288,688,4,4395
6,6602,766,384,1,7280
9,764,691,911,0,4368
8,4182,726,650,0,1069
22,2782,828,785,3,6061
13,9474,366,350,4,4326
10,3508,651,581,3,2709
7,5981,794,578,1,3824
7,3303,296,169,3,8043
5,8650,262,1048,0,2041
23,2023,64,478,3,36
22,8373,157,750,4,6870
24,2654,515,837,2,9637
4,4291,941,889,2,689
14,3299,259,237,0,4973
23,9474,816,986,1,5444
6,2042,35,727,2,1579
3,1768,990,73,1,2105
20,9334,676,395,4,4326
9,9428,938,717,3,7819
16,1372,990,311,4,5967
14,5556,129,702,4,7327
16,5179,559,670,0,5765
11,1992,814,1022,0,6870
22,5979,780,822,0,8710
17,1707,912,250,4,5444
19,1155,310,720,3,1357
4,4323,32,388,3,4236
16,8104,298,196,3,7457
13,6017,643,1023,3,8982
23,10944,926,99,4,8982
7,10851,802,845,0,4605
14,7884,402,649,3,5967
23,236,898,400,3,5765
6,3271,92,498,4,8357
23,7287,360,851,1,7412
24,5979,189,347,1,9637
2,2239,339,373,3,6659
3,2601,452,674,3,8983
2,6528,317,609,0,3293
2,9943,152,326,3,4999
5,6230,948,982,1,431
12,9615,137,695,2,5765
18,8118,536,807,1,7327
23,6347,927,781,2,7417
19,1032,590,284,4,6061
22,4336,356,472,0,2479
5,8462,776,248,1,7430
11,8294,19,1051,2,9616
7,10986,131,796,1,2793
22,7227,999,945,4,891
7,10256,648,624,4,3854
24,8847,576,799,3,5967
9,1152,119,428,0,4163
3,5118,600,601,0,7528
1,3933,42,889,4,2313
20,4229,252,669,4,9246
11,1250,655,956,3,9247
24,1755,914,499,1,2709
8,1707,679,769,4,4011
13,1923,709,220,0,5444
