C_NATIONKEY,C_ACCTBAL,CORR1,CORR2,C_MKTSEGMENT,C_PHONE
10,9181,470,669,3,9782
7,10460,490,833,1,7504
2,1947,533,725,3,6122
9,4464,169,670,1,5581
6,9635,915,824,3,2723
11,8764,73,223,4,1944
20,2343,809,620,0,1361
21,8905,156,725,0,346
24,8303,655,386,2,8920
0,1172,277,813,4,6741
14,6748,594,903,2,1314
12,6737,165,1039,1,9754
19,5232,381,1000,4,346
20,8965,765,465,1,6690
13,9181,457,764,0,7154
1,4148,465,448,1,8141
7,2389,5,966,1,6345
24,5210,70,119,2,7747
14,10702,126,683,1,3960
0,9565,872,738,1,7349
20,700,564,709,2,4817
6,8157,115,239,3,768
22,8681,160,744,1,1314
17,6176,702,592,0,1546
13,8647,371,412,2,9754
21,1912,622,450,3,9492
7,2034,150,156,1,9793
12,7853,924,991,3,7154
10,8303,393,703,2,1944
19,817,942,916,1,6102
4,3484,273,253,0,3708
5,10049,443,141,2,1866
10,6405,326,1035,1,3960
21,576,383,733,0,9592
18,8226,405,845,3,840
18,6760,376,983,0,9782
15,294,388,973,1,3960
0,5226,996,150,0,445
7,8070,447,174,1,1790
6,6271,295,865,0,7039
6,5903,920,665,3,5636
17,1116,995,976,0,346
18,6763,353,815,3,6102
14,7222,942,161,1,7787
2,4616,771,634,0,8080
21,1345,189,564,4,7787
5,2294,727,887,3,1641
17,5377,132,582,4,9592
16,1063,202,577,0,5984
1,7098,931,160,1,4189
18,294,416,575,2,811
3,356,678,751,4,8707
3,10018,506,444,0,5590
21,6760,929,593,0,9754
10,872,752,968,1,5984
16,10822,703,952,0,7305
6,5271,520,314,4,6832
14,248,793,453,0,1619
14,8647,553,888,3,1619
21,1046,319,621,1,6690
22,4829,414,859,2,6054
13,1448,914,734,4,1619
19,10702,958,452,4,7154
9,5603,717,551,1,5959
4,1660,939,908,3,7418
8,3523,594,797,1,908
12,5155,915,1020,4,7747
15,6737,958,555,2,6690
10,4611,197,699,4,1944
2,4309,879,1013,0,5653
24,187,584,363,3,1314
2,8485,102,1025,4,2558
9,5388,922,160,4,8059
24,9304,761,203,2,7272
18,6346,503,433,3,5984
12,10834,670,283,4,3960
0,4447,154,665,2,256
8,5978,377,1030,2,7488
7,8982,80,168,3,5079
23,5210,909,309,1,1546
5,704,602,161,3,4191
14,576,397,415,2,5701
3,2597,503,640,2,2633
2,5283,985,219,2,3536
7,2294,347,709,0,1788
22,1063,410,453,0,9592
8,10789,742,413,3,3609
15,5232,238,294,0,3916
5,10150,245,530,2,3323
2,10863,447,582,0,7806
24,8213,344,750,3,467
13,872,352,561,1,8920
23,817,362,706,0,6238
7,3991,667,926,4,6811
21,5766,755,217,0,181
7,1120,639,612,1,7879
22,2137,580,226,0,7305
8,6357,118,959,0,6982
21,10961,580,461,3,3960
20,1344,380,962,3,7747
14,4149,824,717,1,6006
0,10419,429,999,0,562
8,184,928,627,2,7215
18,3611,135,950,4,5984
8,1028,619,881,2,6952
3,1975,46,668,2,4735
17,7641,288,299,2,6102
3,3031,879,768,1,3981
16,808,290,210,3,6102
5,7784,348,322,3,7644
24,6176,447,853,1,40
20,8213,313,183,4,6102
17,8459,746,218,2,5891
20,187,143,369,2,5984
19,10961,87,576,4,7154
18,10450,789,586,1,7305
10,10493,375,866,4,7305
1,10335,869,1012,4,9269
3,9768,98,316,1,1862
7,669,942,958,3,5933
2,1706,66,609,1,5799
5,9867,275,1004,0,4483
22,7734,477,1035,0,7154
16,9352,850,1108,2,9592
9,10070,375,976,1,876
16,5905,234,257,1,3916
21,3879,841,217,2,5378
13,294,353,582,1,6102
20,115,102,934,3,8920
12,7767,530,106,1,811
6,5009,12,33,0,5989
15,3789,594,511,2,7154
15,115,820,145,3,5984
10,10961,37,583,4,9592
17,7721,347,626,1,9592
11,2343,792,448,2,6690
22,7836,825,268,0,6690
4,428,14,1144,3,5439
0,9332,884,583,3,6535
2,10696,186,497,1,1053
11,1108,409,595,4,4992
8,6706,284,418,1,6205
14,1108,715,458,3,5891
17,2294,154,877,2,40
8,10927,753,934,1,629
6,960,425,248,1,194
10,10834,906,436,1,346
3,10676,6,481,3,1219
24,1063,183,184,1,3088
23,4623,55,957,0,5984
10,1233,960,205,3,8920
11,1372,899,406,3,8981
5,3191,761,256,1,84
23,4529,736,901,2,1944
9,8616,963,697,3,1784
2,3945,826,486,2,9978
16,5224,776,231,1,1619
22,8764,869,960,0,7154
23,700,272,356,1,3960
20,8852,858,890,2,6102
5,5110,745,954,3,1108
0,9943,107,883,3,2788
4,8213,878,942,3,499
9,6187,253,770,0,6427
19,1108,491,509,4,5891
13,6594,415,368,3,6102
23,1230,114,176,4,5701
18,187,781,304,2,1944
0,6909,564,977,1,2942
24,1775,601,1030,4,6238
2,10121,236,830,1,2477
9,8213,860,1026,1,7738
23,7246,118,924,2,1546
11,1656,516,547,1,40
8,7532,243,965,1,9485
0,6388,537,88,1,4666
11,3397,544,714,0,7747
6,9488,263,186,1,1204
10,4193,28,1016,2,6054
24,1230,660,916,4,7747
4,8619,329,845,1,6093
22,8932,159,942,3,6238
16,2160,798,350,2,1361
10,1344,417,359,3,1619
19,4623,974,566,1,7747
19,4148,125,387,1,3916
20,10174,177,341,0,467
14,2640,727,85,4,5701
11,5271,704,419,1,467
13,3523,606,464,0,9592
0,5705,280,688,3,5103
1,5235,30,96,1,8529
2,5821,398,638,3,8414
18,10850,529,471,1,5891
12,576,129,469,3,1944
19,1063,494,959,4,3916
21,5271,180,774,2,40
20,2463,299,391,0,40
17,1116,391,935,0,1546
11,8183,196,943,2,1944
4,378,14,297,0,2497
1,282,897,686,1,1035
21,10450,27,1051,4,9592
18,488,761,256,4,3916
12,872,471,688,4,4992
6,139,71,212,2,1856
20,872,7,826,0,467
18,6490,570,357,1,1314
16,10946,310,390,3,3960
12,1722,98,173,1,5701
15,3945,704,674,3,6054
20,7721,841,954,4,3960
8,1665,675,638,0,4757
15,7744,968,229,1,8920
4,1072,175,578,1,4216
13,2343,223,721,0,3960
15,8303,411,1001,1,5984
23,10702,961,662,0,6054
24,5101,149,581,2,5984
5,4725,257,569,0,2187
4,10946,603,907,2,6420
17,3653,471,575,1,6238
24,1345,5,696,2,6102
15,4207,882,253,0,3960
4,9169,36,325,2,7672
2,5521,737,365,0,5345
5,293,626,325,0,2772
21,1345,769,476,0,7787
10,6822,426,165,0,1944
15,1792,760,354,4,5984
23,8965,59,903,1,5891
11,6859,183,1047,1,1361
3,9016,441,543,1,8498
17,3013,770,755,0,6302
7,5266,700,1073,0,9773
1,3029,768,721,3,42
18,448,592,400,1,9153
6,10915,847,994,3,452
23,1086,987,878,1,7787
23,8112,34,855,4,7154
21,5191,220,884,2,1361
16,1448,539,1106,1,1546
23,7064,670,137,2,3088
14,6176,322,299,4,9754
10,5232,529,934,3,6238
13,4407,164,1000,4,9492
22,10961,561,931,2,7747
8,1033,544,820,4,6138
19,10450,705,867,3,467
24,5987,41,1014,2,4992
21,10961,140,1051,3,9592
3,5581,730,887,4,1073
18,8171,801,424,1,1361
1,6034,103,235,0,5415
2,6859,174,856,1,4010
8,4399,972,371,4,6252
6,6631,660,682,4,3388
19,248,596,295,0,7305
17,7745,13,1093,0,7483
24,1147,605,133,4,7787
16,1116,126,352,3,9592
6,4869,684,852,3,6032
2,6346,486,362,0,8571
18,7734,502,680,2,1619
23,1448,980,687,1,1619
15,2137,397,723,0,1619
6,5731,870,691,4,8033
19,817,560,512,3,8920
21,7363,15,797,2,6238
18,3671,32,206,4,9754
6,4690,543,50,1,3924
2,4712,904,438,3,1086
21,7951,814,300,4,5891
14,3945,281,507,0,9284
16,3412,890,218,4,1314
8,3585,382,945,1,4467
0,2803,170,992,4,5192
0,991,30,578,2,5775
4,1335,520,232,4,6272
10,8485,435,989,3,1619
16,7217,221,409,3,5379
18,39,538,512,1,8920
11,6490,100,159,3,4992
6,7193,517,94,0,3551
1,6088,293,941,3,375
5,1151,288,723,4,3949
24,6344,603,550,4,1504
9,1448,537,495,0,9421
8,3120,811,616,4,7297
3,1206,214,674,4,7439
24,2910,231,851,0,921
20,6297,949,820,1,467
13,5905,54,724,1,1361
23,166,114,1003,4,346
5,2947,308,484,3,2322
10,3851,850,851,2,7305
9,6444,841,217,4,3083
15,7951,514,662,2,3088
9,7889,384,645,4,8523
0,9837,875,318,1,5758
11,488,300,422,3,1361
13,8200,208,883,3,1314
8,7097,619,566,4,5581
22,10887,911,674,1,7747
13,1063,809,206,1,4992
0,1198,11,17,0,5484
9,3331,363,900,0,9823
12,2294,118,169,3,7154
15,8332,171,458,1,6102
8,4314,123,804,0,355
22,3945,729,913,2,1361
18,1656,595,126,2,5984
3,864,423,1084,2,8604
24,3851,482,601,1,9592
5,8834,345,707,1,6197
24,10927,104,209,3,4567
8,886,659,1081,4,325
3,6805,640,332,3,5725
3,3962,239,879,4,2517
22,10667,769,564,0,5543
15,294,581,165,4,1944
0,5364,313,400,0,4793
18,1120,363,551,1,7305
18,4913,732,655,1,3960
11,8078,947,986,3,5048
15,1550,282,528,1,7455
3,7946,113,354,4,1028
2,7362,288,765,2,365
19,3412,960,205,2,811
15,7951,947,1036,1,346
8,8312,543,377,0,3652
4,4161,812,362,1,3573
21,9879,420,932,1,3088
11,1054,952,440,3,5984
4,3393,419,997,4,1449
7,5021,72,497,4,880
22,6176,558,1047,2,5891
24,1623,306,993,1,6350
8,1448,617,786,4,56
5,7897,515,321,2,7131
17,4370,96,307,0,8920
12,1063,669,374,0,7154
23,10104,328,658,0,9284
3,6275,357,115,4,2125
1,4216,17,192,0,9013
7,1554,54,216,4,518
20,8932,268,767,4,6690
8,9208,709,418,0,4681
10,8602,119,590,4,4530
19,3714,472,156,0,1929
4,10850,258,681,1,7746
3,9909,275,664,0,2280
16,8459,832,736,2,1944
3,5101,919,487,3,8158
22,2137,999,441,4,7747
17,3973,397,203,1,3088
23,8660,352,1061,2,7787
19,8905,514,321,4,9782
7,7356,56,710,0,8493
9,9855,406,743,4,6580
7,294,997,1117,0,6257
10,6594,519,284,4,6102
11,9253,12,725,0,346
9,7954,279,1068,1,2141
14,10995,771,408,3,7747
7,1467,300,683,3,5676
13,10938,558,643,3,5891
2,4987,49,858,0,8407
1,10041,678,751,0,9415
14,166,110,281,4,6102
19,4147,597,117,4,6931
2,827,30,949,3,2938
9,5810,208,513,2,4905
7,7767,19,15,0,1188
1,6890,879,731,4,8218
3,8645,773,521,0,7984
7,950,564,733,1,239
7,5078,75,792,4,1484
19,9879,791,521,2,4992
3,8716,17,152,3,4154
19,5134,264,441,3,1314
12,95,896,610,2,6619
18,3523,980,831,0,6054
22,10394,637,767,4,6690
7,8367,228,579,2,9581
11,10696,372,181,4,3916
5,8654,471,575,4,9555
7,9821,787,624,2,9163
3,2894,260,890,2,8415
21,5210,106,539,4,7787
14,8303,503,844,2,811
2,6928,265,1035,2,1117
4,1679,636,337,2,7671
0,5327,821,195,4,3018
10,6594,518,370,1,40
9,5756,139,1067,2,1315
10,5101,936,897,0,7305
21,5018,615,448,2,7747
5,9524,468,156,4,2085
19,2633,838,1049,1,40
7,2665,145,299,1,9818
22,3031,164,174,1,7747
24,4193,17,405,1,8920
15,3892,341,333,2,467
2,8725,714,356,4,6026
1,6303,357,625,2,1377
16,294,291,358,2,9754
22,8905,977,1049,4,5984
15,2596,272,375,0,3088
9,6230,405,1008,0,6451
23,8647,129,459,3,6102
17,5905,806,420,0,1619
2,676,256,958,3,2921
3,2737,894,399,1,545
11,3412,513,216,4,1314
5,78,67,888,4,2399
1,4396,273,253,0,8800
1,8394,851,361,4,461
8,5077,61,1003,1,8280
15,2294,158,1042,2,3088
21,1230,140,744,0,1314
8,1363,493,875,3,9410
13,3523,321,270,0,9284
22,10961,913,427,0,1546
3,821,334,419,1,8798
6,1145,39,800,1,7059
1,9593,41,688,2,7504
22,6530,456,385,3,1546
8,4133,780,788,0,8411
14,2961,894,399,0,7305
14,10853,860,568,0,475
10,8459,378,1122,1,9754
16,9062,694,138,0,9284
6,5761,135,275,0,1089
13,5183,703,83,3,6238
22,1230,58,603,3,811
7,3314,820,527,1,9309
0,4102,622,316,2,3645
9,7787,702,196,2,9049
24,6760,674,978,4,9782
4,3140,997,1116,0,7545
1,524,894,313,3,4501
16,10450,459,196,2,3916
6,9909,313,469,4,3831
16,7951,911,669,2,6102
8,9173,861,429,4,6643
4,2992,901,1040,3,6003
21,8905,768,642,3,1944
1,872,391,590,3,6637
7,5687,26,508,4,8748
13,1448,568,599,0,6054
1,7589,695,783,4,4442
11,6737,821,960,1,4992
10,3434,709,1092,2,3960
2,2556,674,1025,1,8879
21,7734,565,146,2,1643
13,1147,525,766,3,811
21,8260,247,462,1,5701
2,6799,925,805,0,8083
20,8905,634,436,0,346
17,6176,492,663,1,5984
9,5195,987,661,4,9393
12,8681,915,401,4,6054
13,6748,21,194,4,9782
13,248,800,838,0,1361
8,10893,804,996,3,9329
19,9181,317,711,4,9754
15,5210,250,793,4,40
2,9795,269,808,2,7107
23,7951,329,223,1,7305
14,8200,134,432,0,6238
10,8905,340,999,2,811
19,8647,357,222,4,1314
18,1448,392,1104,3,1314
8,4914,460,953,3,7369
2,8351,589,908,0,1730
4,10554,468,168,3,2979
20,9194,475,412,4,9754
10,166,68,284,4,6102
11,5232,332,224,3,467
11,9181,282,356,3,2420
14,4623,778,526,1,3088
12,1722,327,657,2,1944
19,2809,735,370,0,9592
2,1007,693,380,0,6467
16,6067,81,847,0,5984
11,10696,197,385,1,6238
9,8975,464,734,4,3516
22,6543,348,539,4,6054
22,6594,342,619,1,9592
22,10946,206,746,3,3960
5,8852,709,315,3,7586
12,10702,7,160,2,1314
20,9304,99,359,2,5701
12,1116,638,632,0,6102
0,4623,764,722,2,2636
6,8338,542,498,4,7171
8,674,195,520,1,5746
17,9879,311,113,0,7747
7,1939,987,84,3,2472
19,6737,489,554,3,9284
4,4060,895,734,0,5941
9,10844,387,843,4,8259
0,2914,168,1142,1,2317
12,1448,102,343,4,8920
2,927,995,613,0,3317
12,2218,599,601,2,8670
14,4148,481,767,4,8920
2,8890,689,876,2,293
1,1962,862,185,2,2000
12,4392,164,984,0,9782
10,8932,178,1052,0,7787
15,7641,449,444,3,1619
19,6737,94,248,4,7787
22,1448,216,288,2,9782
8,3945,564,990,4,8549
22,9593,304,287,1,6238
11,7063,756,1021,3,3088
23,5210,760,354,1,9782
23,8303,146,1005,4,6690
2,714,630,2,4,5813
23,1923,351,1064,1,3088
20,7951,789,400,4,9782
14,8332,156,782,3,811
24,8725,791,242,2,6690
12,1844,548,609,0,5653
9,4712,621,341,2,1240
12,10961,598,842,1,1361
15,8905,964,241,0,6238
11,6594,24,423,1,5891
6,3226,856,721,1,5116
6,1220,807,753,2,4284
7,9642,736,662,3,3265
16,5548,127,521,1,346
8,1722,975,563,1,3787
18,187,934,984,4,5984
6,4029,225,813,3,2627
17,3031,936,455,2,1546
14,3523,438,1056,3,1361
21,1108,999,44,1,7154
5,9692,396,559,3,6566
12,2271,669,771,2,8513
17,9593,237,563,1,7747
8,1991,484,886,4,1928
19,10450,471,1075,4,1546
7,7057,768,685,4,8872
0,187,537,208,1,2471
17,3611,205,658,1,7305
21,10850,601,573,4,7787
17,8965,765,411,4,7787
19,4829,445,680,4,7787
21,8459,536,448,2,6690
16,6176,411,503,4,6054
12,6392,621,300,4,5701
21,3720,466,283,3,5891
2,5460,452,241,0,4933
16,3851,226,996,1,1619
14,5232,283,680,1,7787
6,1038,496,696,4,8318
9,2837,992,330,1,836
18,5232,390,457,4,6238
15,10961,33,1035,4,7747
0,42,927,730,4,1666
23,8303,747,228,1,7787
12,1448,617,786,1,9782
16,576,295,673,3,1619
15,7951,48,164,0,7787
10,5271,910,1050,4,467
22,1344,578,1014,4,1314
12,3523,144,272,1,4992
5,369,652,410,4,4742
20,8908,873,658,3,1314
2,5288,267,220,0,2278
11,5271,732,215,4,7787
18,817,507,591,3,8920
6,3401,797,510,1,2710
3,6634,597,548,0,6004
4,4496,836,823,2,97
22,8332,677,284,0,811
8,8711,650,413,4,2635
4,4717,147,695,4,2027
19,8459,996,566,2,7747
11,5934,612,575,2,811
13,6346,122,181,0,3916
19,6594,688,738,0,3088
4,4179,670,936,0,8008
10,3412,513,349,2,811
6,9918,283,807,3,4374
1,65,821,534,1,5439
6,1741,642,976,1,4371
7,8200,63,882,1,6986
15,1063,385,285,1,5984
22,10450,396,946,2,1546
9,5984,509,211,0,77
9,3297,29,771,0,9852
4,6496,726,367,4,4305
0,3816,115,249,0,3849
3,6346,311,363,2,1552
16,9748,110,988,4,4992
13,2948,587,285,4,3960
16,6594,976,511,2,9592
1,7127,898,900,4,4383
8,6235,208,883,2,1156
0,9669,348,539,4,6992
9,6025,794,604,0,4988
16,2343,481,536,3,7305
6,340,738,827,4,9697
8,6490,592,400,0,1901
23,2389,410,414,1,6102
22,6490,536,359,4,7787
8,9114,546,819,3,1501
13,8500,150,183,3,3088
20,950,154,720,4,7787
17,6633,672,622,4,3916
2,2207,663,259,4,810
6,10850,641,625,0,2615
11,5101,908,129,3,5984
6,2064,913,739,1,8268
14,8647,314,463,4,1361
4,406,282,104,1,3448
7,5742,485,279,3,9068
3,1237,624,348,2,4501
13,8303,113,1033,1,811
21,8905,185,519,2,3916
5,10425,366,651,3,326
19,8932,931,464,4,6238
16,8607,482,1020,1,7747
20,8200,559,340,2,7787
6,9515,172,1012,4,6148
13,1147,313,572,0,346
1,7590,668,902,4,7795
8,1750,836,508,1,601
10,1345,659,1049,3,3960
20,2624,468,757,0,6102
14,488,73,500,0,40
16,1443,143,658,1,1314
13,5952,431,227,4,7305
22,3851,204,588,2,9592
20,3397,907,211,0,6054
19,9365,758,1143,2,1910
23,3758,253,617,4,1552
13,1054,392,705,2,6102
20,187,326,910,4,1944
15,817,765,667,0,6054
5,7988,314,180,1,5673
19,3412,486,630,0,4992
24,1345,310,956,3,7747
1,7855,827,452,2,9547
20,1230,594,250,2,7154
8,2558,627,647,1,1401
19,10834,217,899,4,1361
16,8932,288,405,4,811
0,8213,905,518,2,6199
0,154,518,370,1,5788
6,40,954,477,3,1342
12,1332,383,988,3,3960
12,3683,757,560,3,1233
15,6748,533,1002,3,5694
17,8485,884,956,2,7747
24,1230,280,1051,1,9592
11,10946,537,640,0,3088
1,4124,390,207,3,2462
0,4713,557,996,2,9965
18,10850,704,552,3,3916
16,6737,260,424,2,9754
4,8370,603,203,3,6179
0,2274,217,353,3,1410
6,7761,965,808,1,5734
6,9329,231,197,2,7323
17,10850,154,665,4,1314
11,4829,936,792,0,9284
2,8485,725,742,2,993
4,4272,250,274,1,9769
13,10961,14,390,0,1361
0,3923,188,259,4,5545
20,2612,752,264,1,5701
18,488,725,696,0,3960
0,24,447,936,0,5265
0,3031,405,869,1,7144
13,3611,137,261,1,811
4,2539,101,152,1,3254
3,9478,590,852,4,5499
9,10386,939,1038,1,6294
9,10938,865,132,3,3714
17,8348,969,1009,2,1364
17,2698,908,647,1,7747
2,7251,109,411,4,5825
4,284,408,431,1,2
20,6346,796,164,3,3960
3,7424,495,143,2,9901
24,8174,937,695,0,9754
21,8332,363,385,1,7747
23,4829,916,674,3,9592
12,1116,945,398,3,1706
19,4712,64,396,1,4992
22,248,167,1004,4,811
8,1818,588,533,0,410
1,5909,729,879,3,516
20,6490,380,621,2,1314
2,5451,641,696,3,7483
7,8768,174,244,0,4281
6,7788,911,604,3,2502
8,1448,712,930,1,5870
13,9149,931,386,0,7181
2,9946,644,729,2,5231
2,9257,823,896,0,7778
12,6645,597,208,4,9782
14,5210,374,549,0,9782
7,3611,40,1032,1,620
10,6322,239,973,0,7010
15,7767,803,305,2,6102
14,6760,807,971,4,7747
21,5104,939,1051,2,4992
7,3276,847,92,3,4334
23,8485,894,836,3,1361
24,10834,45,521,2,8920
9,5661,974,566,2,5829
23,10493,308,1006,0,9782
3,2363,299,762,0,6008
24,115,723,1002,4,5701
19,1630,582,135,0,8029
17,8647,649,807,2,6690
7,5334,959,117,2,9884
7,2323,765,136,3,4942
16,8932,61,579,2,5701
9,4655,337,404,2,3298
21,1922,633,1082,4,8046
16,9186,704,588,2,7787
4,1010,110,281,1,5575
18,8485,462,526,0,3088
3,8527,970,670,3,9057
13,6490,826,283,4,3960
15,5713,695,162,3,7631
16,7951,437,808,4,811
20,9593,674,951,0,346
21,115,120,228,3,7747
3,4531,53,260,0,6680
21,8332,205,287,2,6238
16,4870,56,388,4,346
0,1230,710,451,2,3049
18,4045,566,171,1,3926
22,2343,901,229,2,1314
3,1792,667,166,1,5839
22,8303,520,314,3,7305
5,2981,771,397,3,1236
21,7721,201,169,0,7154
18,390,138,791,1,5701
17,8303,357,914,4,6690
0,7986,658,576,2,9951
21,1350,710,451,1,40
15,1094,666,654,0,315
17,1230,563,510,0,9754
19,115,800,1083,3,9754
5,6733,646,788,1,5934
22,9451,393,1106,4,1546
15,872,470,669,3,9361
23,9304,259,1037,0,6054
7,2486,409,595,3,1700
8,3611,960,412,0,4792
12,2137,230,893,3,346
22,3031,170,825,2,1546
5,7147,228,833,0,1429
15,3611,142,660,3,4992
4,8778,821,613,0,7303
24,8459,214,812,4,6690
2,9136,21,1115,1,5979
23,9490,457,955,2,1944
5,3412,887,376,0,619
14,10961,418,296,4,1546
14,248,845,661,1,467
22,8618,966,390,2,5984
6,10134,541,820,3,1700
8,4798,663,290,3,7390
9,1459,210,415,2,2577
21,8647,551,791,0,9782
8,4983,448,240,2,3217
19,1116,814,318,3,6238
12,166,220,148,3,9284
0,10434,7,1103,0,1570
2,5007,61,750,3,149
4,2749,1,112,2,2026
14,817,885,840,2,6238
3,7119,290,691,2,1892
7,3856,957,362,2,3871
11,10938,6,224,4,3916
13,6737,571,1050,4,811
23,3404,350,624,3,7787
11,10493,118,539,4,6054
14,8965,222,186,2,346
18,4193,144,272,2,3088
16,6346,692,264,0,5891
18,4529,28,1094,4,1314
7,7418,919,586,3,8193
11,488,90,995,4,3916
4,1428,35,680,4,7017
7,6055,322,529,2,7978
8,4965,375,976,1,175
19,187,384,869,1,5891
9,6255,615,729,0,3207
14,4148,578,687,1,5891
14,4079,585,725,1,346
0,2892,642,181,2,6628
14,9767,633,668,1,4158
19,6176,797,117,1,467
4,4404,306,509,0,8148
6,2979,772,1004,0,7709
0,1333,406,578,1,6775
6,218,408,710,0,4070
3,946,284,801,3,6617
4,6464,392,849,2,8048
3,9504,564,855,3,188
24,834,883,476,3,7787
14,1656,320,347,0,6238
13,4196,939,775,1,7263
19,10850,765,453,3,6690
12,1656,418,1106,3,7747
3,5440,814,300,4,5384
13,5101,590,529,3,1546
24,5210,234,600,0,8920
1,2892,160,510,3,6418
22,576,157,892,2,1619
13,8213,87,432,0,6690
17,1722,151,1025,4,9592
11,1086,49,969,2,467
17,872,445,595,3,6102
0,8485,996,771,1,493
1,8537,458,365,2,6572
7,8450,736,504,0,1414
12,1609,704,963,2,8920
16,1120,297,974,0,1944
11,1656,22,858,3,5984
17,9879,812,362,2,1546
20,6619,923,988,4,4992
9,6170,852,745,2,3513
20,3196,918,918,4,3088
8,4494,65,435,4,9367
0,8275,830,345,2,6929
13,6760,267,778,2,467
13,488,828,1057,1,40
2,1340,869,943,0,9982
14,39,340,275,2,5984
14,1345,908,1005,0,6690
0,4468,221,276,1,1317
18,8932,863,971,2,9754
1,2496,673,322,0,528
2,3611,939,908,3,2558
13,8459,742,818,4,7787
1,7244,332,774,3,3952
18,872,53,698,0,8920
19,8485,805,840,3,6238
1,361,540,624,3,6431
20,9972,194,802,2,4992
6,10714,667,313,0,332
4,8459,453,235,3,9943
9,1054,229,677,0,2294
19,9521,576,202,0,5599
11,7767,910,982,2,6238
22,1086,520,579,4,8920
15,4176,404,285,0,3088
0,333,127,570,2,6639
14,8681,731,322,3,7305
19,10450,96,815,2,1361
8,8195,664,950,0,5396
23,8681,148,1079,4,8920
18,4829,721,861,1,7154
20,9304,267,220,0,6690
3,3341,845,250,1,1254
17,10450,210,676,0,3088
12,2303,643,420,0,467
2,804,858,890,1,9777
24,8764,907,275,2,3088
16,3611,460,261,4,3960
6,10801,885,548,0,1152
17,6176,560,269,3,5891
14,115,688,831,0,3916
5,9532,264,365,4,3454
9,5210,905,1034,3,8887
13,4529,924,360,3,5891
4,7891,13,793,0,6981
2,6907,819,159,1,8631
13,1147,67,879,4,811
5,7780,966,693,4,3762
11,4712,456,328,0,4992
19,1116,51,752,1,9592
20,4529,128,570,2,6690
22,3945,797,866,4,8920
9,5207,105,1017,0,7227
24,5232,878,211,1,346
21,8932,894,775,0,7787
16,8213,291,427,2,1546
24,6976,287,696,2,3960
10,1147,366,734,3,1314
14,580,12,893,2,8843
12,1099,723,909,4,6449
2,9114,6,4,2,9294
13,6748,486,863,1,6690
5,6859,686,463,2,1764
14,6737,364,451,1,40
20,3523,76,471,4,9592
6,4143,219,867,2,6344
20,10702,663,702,0,3960
11,7880,777,543,4,1619
8,9531,929,504,4,8883
9,22,429,92,1,1538
9,2706,836,309,0,3230
1,8860,801,394,3,6950
6,5876,293,607,3,7702
17,6094,253,149,4,6690
13,3611,106,668,4,6238
12,10696,718,411,4,3088
3,0,654,393,4,9994
16,10450,919,213,0,7305
18,7298,803,313,3,7154
1,2204,130,225,0,8605
12,6404,484,685,4,7305
1,3258,263,396,1,9072
22,1063,58,791,2,346
16,6051,998,394,3,9782
21,10493,727,887,0,7305
3,187,731,782,4,5253
13,8303,283,680,4,1619
3,392,468,653,2,6587
6,8548,847,768,0,3709
7,8965,610,911,3,5535
22,6818,505,360,3,6102
22,1230,189,1043,2,1944
7,4649,387,707,2,8044
10,7721,671,579,3,3088
3,735,922,972,1,5568
24,3058,442,544,4,2884
22,3653,875,473,0,6102
4,7954,44,1025,0,7002
6,916,43,799,3,991
21,2389,62,370,1,4992
12,10696,620,313,2,9284
2,4910,306,868,0,7336
9,10554,92,375,3,7719
8,7529,30,266,3,1523
2,660,445,319,0,5631
14,7734,817,1083,1,9754
12,8459,689,585,3,7154
6,7421,566,620,1,2980
19,6176,775,951,4,9754
21,8647,110,780,1,1361
23,7654,721,259,3,1651
5,3296,232,88,0,498
15,7091,38,313,2,7154
15,294,994,145,3,7787
12,10365,637,625,1,9284
7,8162,373,168,4,3981
20,10961,684,1016,1,7154
3,10912,56,980,3,5864
12,488,232,767,2,40
14,4712,845,772,0,1314
3,486,248,888,3,8108
24,7147,131,483,2,7942
12,5101,901,88,4,7305
6,1904,842,921,3,5760
22,10961,614,198,3,9284
13,9879,769,979,1,7747
1,972,423,346,1,7819
15,6266,388,1022,1,6054
15,73,421,367,4,1500
0,2021,709,428,1,6957
10,669,71,212,4,6690
12,9879,69,545,1,346
1,1722,87,432,1,4637
19,1656,481,550,2,6102
19,4148,326,929,4,346
0,7844,311,1028,3,1288
22,2067,544,882,2,9754
16,8932,756,696,1,1546
19,10961,549,320,0,7747
9,1882,187,459,3,1720
8,7980,419,1047,2,1592
24,2303,934,632,1,6102
23,198,383,483,1,6102
7,5682,664,930,1,7233
7,326,695,949,4,5014
21,6748,823,365,2,9754
3,7108,39,800,2,9672
12,3611,962,566,0,6238
9,6585,556,937,1,9723
14,8303,949,654,4,7787
11,333,583,550,4,6506
5,9929,69,1008,1,6878
23,10493,923,865,0,6102
3,6649,488,795,2,4584
7,3455,21,935,2,7859
10,8485,358,210,1,6102
12,10850,370,705,0,4992
12,1054,215,867,1,467
4,2261,73,478,2,3807
19,4623,654,488,0,3960
22,6346,463,310,4,3916
15,248,648,466,3,3088
20,8932,276,116,4,6238
10,933,337,308,4,6981
21,1866,84,627,1,5143
16,294,414,615,4,7787
1,7481,364,807,4,2201
17,7721,221,679,2,467
20,10850,860,208,3,1644
9,623,337,949,0,1470
8,4372,274,317,4,6538
0,7335,445,959,1,928
