C_NATIONKEY,C_ACCTBAL,CORR1,CORR2,C_MKTSEGMENT,C_PHONE
2,2882,331,294,3,1563
11,6521,427,704,1,687
11,5554,787,634,3,2922
17,7137,780,901,4,9934
18,9458,85,703,0,976
17,8807,886,118,1,9926
17,10,484,987,0,1256
1,9549,266,312,4,5085
20,6521,978,965,3,219
2,4596,651,707,2,7622
5,2406,318,950,3,8353
11,5555,294,733,2,7896
12,2512,967,1105,1,2489
2,1694,424,961,2,7443
14,5528,74,930,0,9926
0,713,696,694,4,5846
10,4298,964,712,3,9934
1,6933,9,986,1,4567
0,9981,444,525,3,1323
6,10352,813,293,1,7119
9,7187,761,891,0,2140
8,7518,710,437,1,6251
22,4683,834,719,4,7896
7,5494,238,190,0,1609
9,248,584,210,1,4568
0,3866,197,1057,1,3100
16,10031,419,916,1,5863
6,7008,731,257,2,2236
8,10735,867,431,4,8993
13,7867,706,703,3,1589
4,6306,178,812,2,8509
22,3495,443,716,3,2922
15,1097,570,261,0,9199
6,6886,825,315,0,7314
7,8020,10,1096,1,6428
18,646,436,892,4,1028
15,927,612,1118,1,5670
1,8535,23,954,3,6457
6,8956,292,815,4,2411
12,9413,802,357,1,1028
1,6918,736,288,4,8736
6,2982,204,991,1,6069
12,6787,119,650,2,219
18,6520,231,173,1,8586
4,4810,43,769,4,396
5,713,153,270,4,1273
19,6801,143,287,0,2225
15,5696,850,825,1,2489
12,2040,525,291,2,2692
17,2217,333,343,4,662
8,2834,949,494,2,9252
21,5213,153,984,1,2692
15,10812,442,422,1,2922
19,470,191,336,2,5579
1,9097,313,938,3,93
24,2417,888,1013,3,5348
1,9802,489,966,3,9676
9,6662,474,808,2,7231
4,2989,58,224,2,3444
11,3637,670,644,3,2489
3,9458,172,62,4,1037
19,6447,920,1099,3,5303
14,10031,576,363,1,1235
15,4298,829,744,4,6399
13,3658,602,1105,0,9926
15,5520,394,300,0,2225
11,437,478,197,0,4290
8,4391,299,834,1,7322
24,6719,829,976,4,658
10,2882,176,857,1,5633
11,593,307,1063,3,9926
10,4742,84,491,1,9199
0,2910,649,288,1,182
3,7302,703,968,0,3411
24,4508,269,368,0,457
13,6221,371,945,3,4290
7,1970,486,612,4,2502
10,3419,296,667,3,6399
22,5696,255,671,2,9199
20,10169,99,1086,2,457
2,271,950,650,0,5647
22,967,497,1022,0,5579
13,6926,60,933,4,1256
2,8627,792,318,0,7894
4,6214,111,1061,1,2355
16,9021,856,298,1,5579
20,713,639,790,2,5040
1,9993,158,793,2,458
24,646,242,712,0,5863
4,2901,393,316,4,9175
19,7137,647,1057,2,5579
10,8958,62,510,0,5670
18,9684,345,597,2,219
24,2417,399,734,1,5303
7,133,487,340,2,441
24,4339,770,288,4,5264
18,10998,31,863,0,2200
7,9779,696,945,0,6419
6,5466,26,1040,3,152
21,3495,983,286,1,2692
12,3402,869,967,1,4395
10,2796,254,994,2,4290
23,713,871,756,1,9926
22,10323,748,574,1,6034
11,8235,909,129,4,2692
5,10031,704,843,2,3217
10,6406,509,316,1,4290
9,4893,68,1001,0,6657
7,8159,51,931,3,8594
19,5272,813,617,4,9926
20,949,497,479,4,1256
9,3345,795,958,3,4968
14,4589,102,749,0,457
15,6247,115,823,2,6605
21,4339,921,399,0,976
17,3948,298,588,2,5040
14,6787,627,378,2,9926
4,249,627,341,3,2996
3,991,468,486,4,6015
20,1141,978,691,3,658
9,7447,936,102,0,3183
20,7518,452,1004,2,658
3,8364,880,1003,0,5034
20,9413,582,257,0,5040
4,4256,354,476,0,440
0,9405,716,777,3,9635
0,593,109,499,1,3451
13,2882,470,371,0,5863
8,3031,534,655,4,9723
14,10169,833,803,4,4290
7,7547,675,383,2,5364
1,2387,282,1052,3,325
20,8773,319,467,2,9934
23,8963,219,437,2,5303
12,9892,302,606,3,9199
21,8804,941,561,0,5264
10,5287,610,1083,2,9934
9,9299,767,1005,0,7233
13,10169,349,1098,3,658
13,5209,259,383,4,658
18,6933,820,572,1,2791
2,9255,696,829,4,5113
18,3881,267,118,3,893
10,7818,42,1053,2,2489
9,2039,355,891,4,3778
8,9321,728,512,3,3360
20,6801,283,464,2,5863
18,712,438,1066,0,658
0,6926,898,1028,0,2160
22,6926,385,677,4,457
19,8807,878,101,3,1028
1,9816,243,754,0,6486
6,6271,709,607,2,8794
0,1138,190,253,3,916
12,5554,549,551,4,5670
13,5491,139,680,0,457
5,9458,934,924,1,4807
12,713,224,134,1,658
16,6926,596,595,4,9199
6,1798,911,485,3,4689
6,10078,807,878,3,4987
8,6904,887,691,0,2051
19,646,582,400,1,5863
23,3174,598,705,0,2791
2,3946,929,406,4,1508
22,751,581,973,4,2692
6,2524,298,996,2,4575
1,1775,455,721,0,358
23,646,772,535,3,2225
19,6787,23,518,3,3280
22,9458,993,1105,1,5303
4,8964,578,1094,0,859
7,7723,587,657,2,3715
0,10788,181,152,4,8558
5,1744,257,846,3,9204
11,3402,105,845,1,219
15,2005,207,503,1,5264
3,823,919,553,1,497
24,1744,869,875,1,1235
4,10507,301,668,1,2313
13,10588,930,887,0,1256
9,6004,535,407,3,9652
24,10031,613,891,3,3705
24,5696,857,540,0,9199
1,7282,943,773,4,2025
5,10003,540,628,2,1319
11,9405,54,1034,4,1028
0,7874,3,938,2,1970
24,4214,550,884,4,8215
0,2584,943,587,1,7314
19,6447,455,524,0,5348
5,10031,352,486,0,4841
14,927,893,754,0,976
17,8985,700,836,1,9934
24,4947,877,987,2,3521
11,2242,143,279,1,7896
18,5252,260,1060,2,3705
15,3402,257,508,0,2225
22,10,513,646,4,1621
4,2681,949,995,4,1198
1,7768,5,1124,4,3022
3,2428,33,113,0,4301
16,2861,739,435,4,219
15,7947,304,450,4,5633
15,1775,438,757,3,1621
20,8684,211,827,0,5633
2,9077,862,895,1,4756
12,3031,282,653,2,2225
17,7599,349,598,2,7896
7,6202,884,838,1,1790
24,9997,335,501,4,4290
6,4551,812,485,0,37
17,3578,627,862,3,976
20,5725,943,944,0,976
4,2598,68,428,4,5963
11,3495,529,460,1,5633
0,7775,323,354,4,2409
8,5021,539,168,1,7919
6,5732,17,1082,0,8769
12,9911,74,290,3,6034
14,6933,482,967,1,457
4,4508,368,474,1,2586
10,4235,24,274,4,1736
16,7818,42,769,3,9836
15,3948,91,649,0,3466
5,135,383,218,4,6445
21,3495,464,822,0,9199
10,6447,795,522,4,976
23,6299,303,920,2,5493
15,4589,579,457,0,6399
4,10291,576,363,4,8863
8,1432,781,487,0,4330
22,8561,882,788,0,9572
14,9684,142,836,3,219
19,4961,655,761,1,1256
3,2117,761,1036,3,9595
16,1347,429,836,4,219
23,10273,933,526,0,5348
6,9354,504,128,3,1519
10,7137,415,113,2,5863
17,2257,510,455,2,2791
3,4378,961,486,1,2849
4,1744,410,884,3,4380
21,8960,422,634,3,5633
6,1797,406,413,1,1380
15,132,704,111,4,1235
2,2879,833,393,0,4906
12,4820,509,197,3,4290
1,7025,393,367,3,6991
18,3948,885,487,1,658
13,5772,457,183,1,658
14,4508,35,501,4,2922
17,4551,388,454,2,976
3,7006,854,396,2,3387
17,4222,680,783,4,1256
22,5101,684,1097,0,2692
9,7589,865,709,0,8752
22,7663,430,626,2,219
6,2470,164,554,0,8726
10,3031,114,266,0,4290
11,6447,797,523,2,1028
18,6801,126,548,2,2225
24,9087,303,758,4,687
3,7379,830,823,2,3216
10,5520,698,152,4,5264
13,3523,626,884,3,5264
4,9112,105,135,1,5686
9,2691,652,874,1,1576
20,1775,984,153,0,9934
8,2327,327,237,1,4257
22,6619,494,247,0,5303
18,6787,127,932,1,6034
7,9182,421,461,2,2798
14,437,507,326,0,5670
5,8464,902,956,2,603
9,6191,813,434,0,4590
21,4508,711,151,2,3280
8,5188,326,795,4,95
5,513,931,1104,3,139
22,3330,128,885,1,5579
16,2827,493,434,2,5863
13,8159,424,429,0,658
4,1775,340,963,1,3381
7,8001,18,139,2,3859
2,4304,868,555,3,9073
11,5491,102,682,3,2791
11,3479,414,643,0,3705
15,3578,357,611,4,9199
20,4298,369,1061,3,9934
0,1610,407,277,0,4202
24,93,924,1027,0,1235
7,9944,976,10,4,7041
14,1274,190,430,2,687
10,437,658,660,2,5579
6,3319,122,955,2,8309
14,4634,165,157,0,5348
19,4089,679,399,3,2225
19,10784,816,216,4,5040
12,2005,35,527,2,2791
12,3495,765,541,3,219
23,4508,446,732,1,3280
9,7887,478,564,4,6285
10,1775,361,468,2,5579
12,8807,785,537,4,9836
21,5257,556,490,1,732
20,3479,730,897,0,976
16,4683,979,923,2,9934
6,3609,924,631,1,9039
10,10819,298,339,0,976
15,3330,879,175,4,2692
16,7911,339,809,1,6399
22,6886,197,242,4,5670
22,2242,199,625,0,219
19,927,791,692,1,4290
12,1744,683,288,4,1256
1,10359,155,298,4,9005
5,6427,354,780,3,6950
24,1838,488,814,3,5670
1,5252,563,739,1,3381
22,5923,671,309,0,7517
18,10819,599,206,2,2922
14,5252,182,577,1,2489
3,5059,946,487,4,5448
24,10037,500,1009,0,1621
16,9405,830,524,1,2692
12,3419,757,330,2,5040
24,5520,222,736,0,7896
16,437,391,961,2,457
16,6411,515,363,1,6399
24,2005,341,573,2,658
12,10,811,254,1,2791
0,3157,620,565,1,4838
3,9247,316,446,0,7488
24,534,135,654,2,5389
15,6193,823,619,0,976
12,10050,396,405,3,2225
0,3330,336,974,4,2563
12,1775,324,473,1,9934
23,3330,728,579,2,2922
7,1796,209,527,2,4582
2,6560,971,748,4,1552
24,10819,74,1050,2,9836
8,6423,752,279,2,5921
18,8807,86,742,2,9836
23,228,222,281,0,6034
0,1418,191,955,1,1506
1,4089,109,547,4,6836
11,2290,682,448,2,5670
23,7654,231,84,0,687
11,10995,306,1056,3,2225
22,6886,924,631,0,5303
18,6933,806,389,3,4290
11,9413,291,1040,3,5040
5,21,125,774,2,1280
21,3578,587,326,0,5670
7,2244,124,259,3,4950
20,10657,674,256,1,9836
16,6234,810,642,1,1256
19,2417,795,561,4,5633
11,9405,995,367,1,5264
12,7818,698,952,3,2692
23,2577,647,557,2,4290
20,5528,228,341,3,2922
5,819,845,1047,1,4564
2,2758,27,726,0,3708
23,3280,923,809,2,687
24,1572,854,359,3,5579
21,6645,286,941,3,2922
10,2417,51,972,3,457
18,5554,335,797,1,2922
20,5554,914,356,3,9199
3,3071,874,553,4,506
14,8804,44,948,4,2922
3,565,600,790,0,1951
9,6808,418,795,2,1265
20,10852,655,924,2,1578
10,3280,913,186,2,7896
20,3092,485,688,4,5633
11,2005,865,1081,3,219
4,3740,81,406,2,3503
15,7551,310,235,1,658
5,7245,106,558,2,6554
6,3672,281,456,0,4386
13,10588,927,144,1,1621
1,6447,279,695,4,7313
17,5209,399,942,3,1028
17,5859,644,349,1,8157
4,9802,148,154,4,1528
22,2757,790,435,0,2225
11,5554,516,456,3,9836
23,4589,878,173,1,6399
11,5220,198,789,3,6399
9,10657,788,755,3,5127
21,6447,699,178,3,2225
4,9366,226,313,4,615
24,5101,792,337,3,1235
12,1827,2,380,4,7896
3,10149,915,866,0,1476
9,10302,359,992,1,5356
10,2257,662,269,1,6415
6,3273,787,486,1,1326
17,4298,237,831,4,1256
15,5209,505,130,3,658
3,3943,384,219,2,3962
3,6498,718,657,4,3755
4,7989,121,981,0,2430
10,4298,6,131,2,3705
4,1223,997,982,0,5634
3,7759,768,802,1,4344
13,3330,681,746,1,1000
6,98,976,1059,2,3619
2,9274,65,619,3,4706
1,10821,663,586,3,6176
8,4451,697,141,2,5644
20,5101,206,985,1,5264
21,437,693,948,4,1235
20,2400,851,667,0,6399
7,8476,419,505,2,1033
16,878,484,120,1,457
10,6801,467,807,4,6399
16,6827,315,506,3,6034
16,713,643,1036,3,4290
23,3031,271,591,4,1256
12,1775,317,330,1,5633
12,2417,791,997,1,7896
0,3417,525,821,3,5607
20,10169,60,1085,2,219
21,10169,62,156,3,2791
5,3779,215,423,3,3682
14,10,869,1006,3,3280
0,1136,567,487,1,4560
11,2882,749,644,4,5633
12,2361,478,948,2,9836
18,5065,104,584,4,2024
3,363,45,619,2,9334
16,1705,817,540,4,4290
14,5571,544,625,4,1256
15,5650,202,558,1,9926
24,1125,5,1010,0,5303
3,2365,980,404,1,6149
6,5491,679,759,1,2492
5,6787,627,481,3,8106
15,6933,374,936,4,5348
17,646,265,457,0,9926
10,2400,676,275,4,6399
2,6311,50,629,4,9906
4,742,769,831,4,8849
4,6447,994,1025,1,8571
14,4551,766,1031,0,9199
24,2005,900,900,1,9934
18,1229,950,972,4,976
9,1574,944,730,4,4935
2,6926,415,1089,0,6693
4,9146,251,224,0,5217
15,3907,285,865,1,9926
18,5520,449,842,4,457
19,6745,851,220,0,7896
16,2417,623,313,4,1028
13,3280,177,771,3,687
0,2091,930,850,3,296
10,8138,586,129,3,1621
4,5205,107,252,2,8340
18,3621,526,288,3,3705
13,8118,987,771,1,5348
20,713,538,564,3,4290
11,9684,366,639,1,5863
1,7170,335,737,1,8974
18,5209,822,555,0,2692
16,646,691,645,4,1028
23,1190,991,20,3,1486
0,6502,863,160,2,2977
12,9201,776,575,0,1621
13,646,96,237,1,7896
9,4058,512,303,2,4493
23,8985,639,545,3,9836
8,3966,346,1073,0,4621
17,6933,287,769,2,9836
10,2718,996,871,3,5670
21,10823,276,400,3,687
14,1181,509,997,2,5863
18,1362,721,172,0,457
19,3495,966,767,1,2489
17,10830,623,971,2,9926
21,4147,761,131,0,5348
24,10037,489,632,2,3280
14,8292,83,468,4,5579
22,8642,837,637,4,1621
24,646,748,564,0,3280
18,293,466,757,3,5303
11,6221,494,588,0,5040
18,4923,450,867,4,7034
12,6933,655,554,0,457
7,1780,999,504,0,8830
23,10037,319,825,2,1621
3,4954,610,129,3,2784
1,231,206,527,0,3641
18,10819,136,458,1,2692
6,5271,996,386,0,2359
21,3402,965,1044,4,5633
18,8807,362,220,4,9199
13,4589,171,471,2,5264
1,5256,670,841,3,4337
19,2005,910,248,2,457
17,10680,84,295,3,5670
8,9901,254,601,4,7537
21,5094,452,472,3,8187
14,10588,178,1054,4,976
10,3869,572,395,4,9934
2,9722,758,234,4,6729
18,10825,131,1016,4,976
14,2512,984,1054,1,5579
9,8797,764,382,2,75
11,3280,911,485,1,5303
17,646,782,608,1,219
3,1554,891,104,2,169
23,3402,50,881,3,658
8,9440,112,794,1,8749
14,6886,497,1022,1,658
20,3578,821,355,4,5579
17,10031,151,602,0,5348
0,6521,897,363,0,6958
3,9479,889,339,3,228
23,3800,763,388,3,43
18,9775,898,964,2,9934
12,3479,709,769,2,3280
1,3092,634,846,4,8293
18,10823,645,480,1,457
11,9458,864,168,4,3280
12,4089,807,702,4,9199
12,1175,366,478,4,2692
4,490,387,1003,0,9809
11,751,385,510,3,5670
16,5169,308,1004,3,687
6,1679,230,971,3,4743
1,5035,425,239,0,5736
23,10784,16,532,2,5579
0,2642,847,954,2,3324
2,8248,83,316,0,4108
1,4478,877,393,3,97
1,4994,863,569,4,9734
13,6812,1074,338,3,5152
4,1954,496,620,3,5202
20,10245,495,663,1,3664
3,8852,275,451,0,8239
5,10703,940,109,0,4881
23,2512,866,455,1,2791
7,10795,824,317,4,6422
21,10819,582,1014,0,2489
19,8985,871,385,3,9934
2,5945,420,1085,3,609
1,7854,304,563,3,7457
21,10823,784,489,4,9760
11,3280,257,859,2,9836
8,8581,768,858,1,5282
17,5101,130,685,2,5863
20,3330,595,492,1,9836
24,1317,665,243,3,1235
2,4811,641,601,2,506
1,5751,349,832,0,6543
8,2662,853,411,2,2637
23,3948,391,353,3,1235
21,7551,36,239,4,1621
7,388,209,1059,1,2587
7,9556,782,394,2,1039
3,4389,683,609,4,6829
9,10657,34,532,4,9217
12,8985,508,256,0,9836
17,4089,303,543,3,6034
8,8804,375,851,4,9182
17,8118,457,663,1,2692
18,7551,656,467,3,3280
9,6101,973,218,1,5532
2,7171,816,269,0,913
8,1620,719,708,4,1518
12,2285,626,684,1,9934
6,2410,798,1094,0,1006
2,2005,98,908,0,256
23,3092,153,246,1,9836
11,4634,898,859,3,5863
15,2242,17,215,3,1621
17,6613,450,316,3,976
24,9458,275,337,4,219
13,10169,55,329,1,6034
0,305,11,1119,1,7901
11,1294,569,1118,3,9199
13,4551,617,793,1,976
24,1572,43,127,1,2791
22,7137,408,632,4,3280
22,3621,356,306,1,5863
6,7024,807,1043,3,2233
9,6876,856,328,0,946
9,5984,763,326,0,9574
13,4339,344,573,3,5264
14,5599,354,337,0,2170
22,10588,419,399,1,2225
1,2838,476,575,1,2211
24,582,829,375,2,1028
21,8804,526,280,0,5040
21,8159,895,970,0,4126
7,8884,888,1013,0,6440
8,424,447,903,2,2218
17,2577,732,450,4,9934
2,1411,726,117,2,2832
8,9843,905,638,1,9487
15,9458,447,886,3,5579
2,2527,910,316,2,8450
12,10273,711,219,1,9926
22,6933,268,337,4,1621
19,8807,532,172,3,9926
17,5114,649,232,2,5670
0,8107,598,503,2,6973
10,5252,50,277,4,1256
22,4089,953,1034,1,9199
4,10738,610,506,0,7853
20,6886,417,1044,1,5040
16,10791,810,282,4,5670
16,10169,697,603,3,5670
16,8807,220,374,3,5863
16,7518,33,934,3,5863
14,5232,117,726,1,6399
16,10657,25,536,0,5633
17,646,877,987,3,3280
11,7911,797,523,2,3705
21,3479,690,515,3,9836
7,6636,415,200,2,9794
22,4846,103,322,2,9926
20,1735,11,935,2,5579
5,5550,851,463,1,3562
14,7551,549,395,1,3280
0,1744,949,600,2,214
7,9769,656,854,1,5995
20,7518,528,641,2,9199
20,5252,387,1045,0,9926
23,6886,114,662,3,9836
3,6459,63,999,2,2125
18,3330,596,772,3,9934
4,2262,140,180,0,4952
8,3570,507,551,2,26
0,10570,164,554,3,2434
2,7061,405,778,4,2497
6,5217,693,1058,1,857
16,6926,959,552,4,5348
15,6447,359,386,1,9199
23,5252,615,965,2,3705
0,1590,216,669,1,3576
20,1143,367,1100,4,2692
20,10823,701,405,1,1235
0,10264,74,716,1,8973
23,7551,313,552,1,7896
1,2835,865,329,1,3379
8,3092,127,582,2,1134
7,10713,228,341,2,3039
0,320,213,875,0,7061
13,6926,995,621,2,6034
12,3479,932,107,0,5863
10,2512,964,226,3,687
15,1099,34,765,0,1912
21,8804,82,853,4,4290
2,10434,604,910,4,3923
11,1723,447,693,0,7215
21,751,998,209,1,658
0,6451,785,499,2,7821
21,8542,20,782,3,4290
9,5210,388,851,3,6492
6,488,304,627,0,5556
13,4605,713,736,0,1621
14,10037,411,732,2,1256
16,7172,259,1039,2,976
11,1775,807,702,1,1256
4,5068,264,413,1,6791
4,4708,281,950,2,2999
3,3508,267,397,0,3826
16,7551,534,446,1,2489
8,10884,658,551,0,2018
13,2257,810,873,2,5917
6,285,221,810,4,8700
20,6886,147,715,3,457
17,751,212,641,3,3705
6,9990,722,813,0,1195
16,6996,214,423,1,3705
3,3398,607,1037,4,4758
8,812,433,264,2,1833
19,4683,516,456,2,2791
17,10,168,1046,2,658
6,9376,892,938,1,2402
20,3479,932,342,3,976
1,9393,634,886,3,5677
10,3578,190,244,2,1621
18,5232,170,394,1,4290
2,8549,260,770,2,7719
22,8250,358,144,3,5040
8,3503,224,392,2,2312
13,821,287,886,3,7896
4,4005,244,485,0,4078
4,8835,455,805,2,2950
13,7551,6,146,2,2489
4,6163,108,744,0,8838
10,4230,95,813,3,1591
14,2005,890,285,4,658
5,8838,189,154,2,6196
6,4350,67,233,3,5023
10,4683,669,791,3,2489
15,3801,450,1011,0,4655
3,1216,61,506,1,2184
4,4236,303,923,1,7916
22,10200,103,1018,2,9657
21,5252,250,387,2,5348
15,10058,875,422,2,2922
6,10,911,430,1,7660
17,6447,430,570,2,687
1,7900,486,964,0,429
21,6411,551,717,2,1256
3,5715,500,1061,2,8136
18,646,421,1086,4,5633
7,10766,630,567,1,1342
19,3433,51,677,0,5670
6,1411,436,425,3,3839
12,8807,693,1012,4,9926
15,449,910,864,1,6034
5,10104,698,291,4,989
5,10929,423,203,2,5145
3,9753,186,97,3,1486
3,432,311,807,1,5323
4,1744,530,886,4,3855
11,2400,213,383,4,658
22,9420,93,680,0,5348
22,5255,985,488,2,1621
20,8804,248,367,2,5264
9,3941,918,740,1,2651
7,6037,216,137,1,6213
20,5209,93,569,0,9836
0,10187,294,813,4,5739
4,7611,871,511,3,5594
4,7994,6,577,2,4999
12,6059,571,108,3,5303
0,10052,76,660,1,5721
15,4634,637,412,1,9836
14,927,881,1044,4,5040
11,6787,535,184,1,658
15,927,651,526,2,5348
18,3402,235,622,0,976
4,3716,915,988,1,4069
21,3578,926,575,2,2489
8,6521,454,235,2,1883
24,6933,910,110,2,1621
0,2426,986,504,1,525
12,10037,871,511,2,4290
3,3117,137,944,1,5057
5,7951,265,644,2,8531
1,9670,289,661,4,9278
13,6303,421,461,1,1621
6,2086,968,766,0,5842
20,3479,855,1035,1,9934
23,3280,786,979,3,2791
2,6106,510,587,1,957
9,3556,436,934,3,7557
17,8108,637,960,2,76
5,4275,343,1118,3,3643
19,1398,526,598,2,8738
24,5101,336,292,4,1235
3,10667,207,411,1,1473
15,2009,188,860,1,9836
15,3578,106,614,0,1028
10,7551,538,651,3,2692
8,6123,973,816,4,9696
17,494,648,1068,1,457
12,10823,46,988,3,1235
6,7671,291,890,2,9882
22,7683,432,577,2,6948
22,101,114,638,2,2791
4,9282,621,1083,3,256
13,6787,744,946,4,1235
23,5528,222,934,0,2225
6,6318,874,993,3,101
10,1744,328,845,0,5425
3,6933,504,128,3,4623
11,6933,708,969,2,9934
9,7948,864,341,2,3307
15,3578,842,420,3,5579
2,636,293,596,1,7105
7,263,676,148,3,7918
19,2257,129,1064,0,1028
16,1775,671,542,0,5670
20,6787,518,803,1,9836
6,4683,110,686,2,91
16,2417,644,318,0,5264
2,10487,301,208,0,618
10,3948,210,316,4,3013
5,3720,0,457,3,8605
21,521,909,834,2,2006
22,7721,879,703,1,5633
20,6312,331,428,4,5348
21,8289,696,1084,2,658
21,7664,971,420,2,2489
19,6787,193,222,0,687
0,3185,790,691,3,3224
4,3386,513,203,0,9701
18,4339,86,742,0,9836
20,10273,252,357,1,687
3,6742,285,865,3,197
21,3479,24,516,3,2791
13,3031,218,893,4,658
1,3155,566,630,0,4827
19,6886,516,707,2,9836
4,8292,777,365,4,5243
2,2512,188,140,3,4711
7,5696,954,1061,3,6099
17,7518,176,589,2,5040
16,7911,231,180,2,5670
4,5209,34,1145,0,5779
7,10833,93,855,3,3969
6,7463,625,631,2,9214
1,8248,411,580,3,9501
20,10273,647,281,2,687
7,10951,430,348,0,7608
8,5180,907,793,2,115
12,1453,790,454,2,6382
4,310,140,937,2,2825
19,8020,340,892,2,9199
7,10038,753,803,2,7710
23,4634,648,1002,3,658
23,10735,936,165,2,3268
10,6447,962,472,3,5348
7,8960,71,229,1,9372
6,9815,835,442,4,8631
1,9451,250,601,1,6001
14,1162,993,345,3,8291
8,10889,890,607,2,2025
12,8118,793,675,3,1621
9,1033,989,45,1,755
13,6411,601,118,2,5264
5,2083,609,946,3,1703
8,10784,922,546,4,1321
18,1572,65,619,2,5303
8,2315,269,973,2,2605
5,5232,572,647,4,4479
4,3131,103,347,1,8498
15,2386,0,1070,0,2922
3,7617,11,198,0,4590
22,4520,352,136,3,9934
17,2604,116,371,4,6034
3,3420,965,303,3,4625
0,7630,492,647,4,6906
8,1473,389,620,1,114
6,3621,504,255,2,8913
21,9003,200,492,0,942
15,10819,134,312,3,2692
15,6521,498,862,0,976
1,4236,663,222,2,8811
21,9413,5,189,2,5579
21,9405,713,330,3,5633
20,3621,698,101,1,3705
10,857,913,168,2,5633
3,4555,11,1080,3,1284
21,3180,663,732,1,6540
23,3948,561,196,3,9199
14,8159,542,446,4,5303
16,7137,737,868,3,2791
20,6406,291,361,1,5633
2,10,243,576,2,7102
8,5101,978,965,3,2565
24,10,486,116,4,2922
16,10740,163,638,0,2228
10,6801,836,745,2,2922
15,6926,117,430,4,6034
24,5101,673,1045,3,9926
5,2005,677,216,4,8115
23,9256,560,591,4,976
7,9336,391,544,4,766
2,1582,481,908,4,7175
18,2882,618,476,3,5579
13,4339,928,330,3,5040
11,6411,170,812,3,687
11,2814,355,514,0,5303
19,8807,473,756,4,9926
0,10179,220,174,3,7378
12,3092,926,292,0,1235
13,3347,339,759,3,5633
1,8439,464,540,0,6030
18,713,477,875,4,7896
3,1581,965,1018,2,8587
20,6801,33,755,0,2489
17,2417,275,1083,1,2791
15,3280,911,485,1,3280
15,6602,20,365,0,6034
18,2400,657,930,2,976
2,703,798,1073,0,5612
19,713,888,410,1,687
19,8804,864,498,2,4290
5,4726,305,141,2,4031
18,3716,331,521,0,2791
20,10819,912,614,2,2922
21,3948,740,494,2,219
11,4551,989,1071,1,2922
23,3736,912,463,2,658
0,4468,260,956,2,7433
18,4551,988,375,1,5303
19,2882,788,168,3,5633
15,713,898,859,4,9926
12,2257,917,379,4,1028
2,1249,192,905,4,8394
24,2294,633,809,0,9519
11,3031,87,416,0,7896
22,2400,643,329,3,1235
19,5039,346,202,4,2922
19,10588,559,554,4,8908
23,437,170,344,4,219
9,9093,183,645,2,385
8,9984,625,673,2,6044
24,5829,593,593,4,2489
9,5101,769,233,2,3119
7,2686,836,307,3,7187
12,3280,146,247,3,7896
13,7818,374,936,4,5348
5,10169,605,565,1,8334
16,10917,891,854,3,6175
0,4057,847,901,1,1829
2,608,291,361,0,5907
22,5520,170,812,0,687
15,3057,494,588,1,7896
24,5554,191,955,1,658
8,4589,392,848,1,8149
23,5348,470,759,0,9413
24,1411,321,395,1,3280
2,4668,379,691,2,9783
19,5252,989,970,0,1256
8,58,690,628,4,6679
9,5442,797,822,4,93
24,2883,575,411,4,5670
1,7325,964,350,1,3360
15,8159,422,448,1,9926
9,4046,916,835,3,7127
18,1343,691,862,1,1621
9,10758,10,433,2,6919
12,7551,323,791,0,9199
20,9684,845,1047,2,976
1,2882,326,641,3,2890
22,10588,655,1086,2,7896
23,4555,955,750,0,74
16,10226,616,533,3,2922
19,5316,386,523,1,9836
13,10031,134,832,2,5348
3,2170,200,891,0,5057
24,5232,262,341,4,1621
16,10273,537,138,2,1235
2,4562,869,967,2,2158
11,4298,497,199,2,5670
4,4746,816,361,2,667
8,4089,773,189,1,467
0,6912,890,352,4,7611
6,1351,268,1012,2,6690
23,10588,164,554,3,1621
21,1572,694,1029,1,2791
18,2512,427,252,1,3280
5,8520,666,985,4,9033
13,6411,72,506,2,9926
7,4196,750,225,0,7867
20,7008,983,757,3,3705
6,4855,268,327,1,6425
8,3031,766,276,4,9276
0,7518,47,681,3,9975
21,1411,908,520,3,5633
17,2005,257,508,4,5040
22,10784,453,208,1,1621
14,6579,457,337,0,219
14,9405,426,1041,4,976
9,5386,900,273,1,6695
3,8651,400,544,4,4348
21,6926,784,418,0,2489
4,6801,954,384,1,9620
0,4740,265,616,2,6435
17,7911,60,586,3,658
21,113,776,1026,4,4290
16,5101,866,455,0,5040
8,5366,103,1006,3,4082
21,6933,699,188,0,1256
3,2055,645,982,2,7707
12,10588,778,382,0,457
8,7742,979,1093,4,9751
10,5696,752,446,3,1028
8,2512,610,180,4,4551
14,10784,301,451,1,1621
1,2781,201,290,4,2839
19,3415,336,277,3,2225
16,9413,942,1003,0,219
5,2672,719,708,1,5471
0,9774,759,265,0,1922
17,9388,594,772,2,9934
11,8118,878,775,1,5040
24,2275,522,1015,0,2225
20,6499,471,382,4,687
20,3621,152,787,0,9199
9,9684,390,239,2,9065
6,281,686,1053,4,2140
20,927,761,297,4,5670
23,3280,279,1100,0,5264
24,8292,537,920,0,5348
9,8292,332,369,1,9166
0,3804,166,364,2,4247
14,3272,476,883,1,5579
19,4683,953,839,1,2791
9,9832,325,826,0,8607
3,10009,10,68,1,6630
21,2882,971,1057,3,5633
6,6447,101,233,4,5467
8,9298,203,376,4,9907
