C_NATIONKEY,C_ACCTBAL,CORR1,CORR2,C_MKTSEGMENT,C_PHONE
7,4230,997,655,1,360
10,9876,601,963,1,1614
4,3847,335,265,3,425
1,5698,361,228,4,7844
23,7854,726,1077,0,1356
6,6772,933,863,4,8877
2,1325,698,935,4,5766
22,5779,810,691,4,6201
23,2343,723,242,0,2049
22,1824,787,896,0,3498
18,8692,69,997,2,9470
9,2910,893,683,3,6379
21,6942,664,1013,2,4520
16,6855,296,988,1,8405
6,3611,777,671,2,1701
10,2828,179,1016,1,2940
17,7661,874,888,3,8976
9,2358,496,99,2,3806
4,7094,221,330,0,9473
7,7727,357,897,0,9296
0,3289,242,959,0,844
0,10100,553,939,4,6888
5,5300,411,621,0,2846
8,4475,574,257,2,8770
4,6331,687,473,1,4717
12,5348,804,276,0,886
1,9750,761,850,1,7237
6,2452,737,452,0,8067
4,7237,822,542,2,6587
8,1244,425,524,0,6888
10,4979,690,1063,0,6695
8,1572,489,811,4,3571
4,8916,348,352,1,1699
8,2334,313,604,2,8101
24,10278,481,847,3,4130
13,6943,457,687,2,2810
9,2892,647,951,1,5341
22,2940,636,536,3,8302
6,9988,237,300,0,6311
10,10752,327,292,2,3238
18,4977,833,420,3,5373
8,1252,610,1084,2,9149
5,10904,951,667,4,216
1,5497,675,613,2,1958
3,3479,338,911,2,1454
3,2575,23,1133,3,2764
2,8445,784,793,0,5486
2,8687,901,555,3,7846
17,3205,624,929,3,5167
2,9063,666,704,3,7677
12,4030,768,774,1,5944
2,6133,329,429,0,5762
0,3772,166,256,2,7328
8,7081,123,859,0,3166
23,582,823,265,4,311
9,7408,339,654,2,3563
20,5017,685,872,2,680
2,691,797,477,1,3196
9,2848,268,1013,3,9061
2,3948,695,944,0,7665
6,667,657,219,3,1799
11,166,107,966,4,5630
5,7494,930,154,0,66
23,1412,522,984,0,2907
0,1550,793,510,2,7296
1,7512,304,773,2,6764
3,9994,409,523,2,6561
3,6934,368,478,2,6768
8,9678,513,665,3,3596
6,6816,993,27,4,6154
2,5400,59,186,1,2716
1,2345,259,726,0,7179
20,5335,700,959,1,5441
4,3547,878,303,2,439
14,3543,865,828,3,3808
11,8959,685,813,4,803
21,588,565,466,1,9894
9,8676,379,351,4,1034
1,9118,726,427,4,2096
21,10940,584,684,0,922
17,1424,84,880,1,1349
18,6816,697,218,4,5843
17,1737,946,888,3,4172
18,7703,805,212,1,2114
9,4423,904,651,0,8219
1,9974,167,1073,4,6503
2,9090,667,393,4,787
0,4904,833,501,3,1415
1,755,156,510,1,7909
10,711,390,741,4,1761
1,8280,391,794,4,7413
21,5915,916,221,4,5746
1,9226,735,1003,0,8196
17,4514,126,247,3,3463
3,6750,411,517,4,5424
1,9909,510,1006,2,8873
2,8824,80,293,0,1553
22,2955,204,373,1,9729
6,5197,293,610,1,7078
4,2163,738,831,3,1625
2,9489,322,650,2,8998
0,10242,547,404,0,7640
1,3335,226,457,2,1008
8,6164,810,638,3,241
0,3117,790,310,1,2414
0,7028,638,1060,0,7435
7,10421,570,791,3,4848
21,2240,116,167,4,4896
18,9643,442,226,0,6769
8,7327,994,328,2,1818
1,1213,857,576,1,4099
21,1012,359,284,2,9212
12,10757,90,561,2,7362
14,10025,500,557,4,7812
19,639,263,759,4,3141
7,9471,696,867,1,487
15,7689,821,328,4,5133
13,92,812,196,2,7450
2,5215,909,780,2,3074
8,244,806,732,2,3131
4,7747,1000,87,2,863
8,7423,866,1009,1,6148
11,2331,894,348,0,9693
0,9628,983,707,2,2340
4,7746,336,1051,3,91
7,9682,642,422,1,6276
18,7910,74,323,4,618
11,3019,479,366,1,7668
4,985,141,469,3,5186
6,8003,520,690,0,1826
6,5205,805,130,3,1311
11,6419,18,182,4,1583
4,7614,775,168,0,5984
6,3646,437,632,3,6493
6,4104,135,750,1,6871
4,3263,378,960,4,8113
8,7473,52,154,0,1263
6,7861,738,1026,1,1437
4,4162,309,433,3,1753
16,4472,629,848,1,1880
6,5911,940,540,1,9075
0,6312,979,724,4,1825
4,9263,134,257,3,57
8,3106,64,155,0,9621
22,5520,193,334,2,9204
6,10319,593,924,3,7904
4,984,112,922,0,5140
8,4088,293,948,3,1014
3,2812,392,520,4,9398
5,4939,764,997,1,3390
4,8019,396,536,3,4273
6,321,204,330,2,5725
8,2447,968,397,1,2139
1,4251,364,304,1,6681
9,2600,263,1007,1,163
6,2967,547,927,2,5433
15,3976,898,615,4,9840
19,4172,157,597,0,3769
18,8235,302,1066,1,2162
4,2458,148,518,2,4216
20,174,871,938,3,5863
2,9239,819,198,1,9891
6,7531,601,662,3,2378
5,6742,520,753,0,1350
16,7098,588,658,3,8385
4,2479,876,930,2,9930
1,2088,579,602,4,1783
9,4190,286,783,4,5079
24,2453,958,1054,0,1058
1,2225,842,449,2,4009
15,2891,625,238,1,3437
0,372,676,273,0,8839
16,10926,625,381,4,7265
1,9194,19,3,4,3786
4,7330,765,850,2,235
5,7928,721,437,3,6047
1,1588,617,713,3,7190
9,8150,468,605,3,3553
5,2992,522,939,0,273
0,4320,359,925,0,779
22,6123,785,941,1,7221
0,6788,98,833,0,4707
8,2652,470,698,2,9496
4,8757,345,175,2,2780
24,9634,362,911,4,9204
2,349,647,289,1,657
21,598,635,980,4,5809
5,7020,900,112,2,4385
8,1542,736,591,3,7084
11,729,217,1086,4,6003
6,537,386,866,1,9566
4,5151,43,137,3,676
4,4937,865,241,1,5285
2,9643,896,492,4,5953
16,1188,22,1138,1,9767
2,667,739,837,4,3387
11,4142,898,719,2,8529
22,7179,480,831,4,4746
5,8132,358,997,4,4391
0,5418,959,219,2,9498
9,10975,2,341,2,9289
6,8260,712,615,0,1702
2,5881,919,832,2,1476
18,5361,224,1027,0,4100
0,6824,692,865,4,6988
3,5893,397,279,2,1014
1,8717,497,326,0,2131
5,6730,542,288,3,3764
8,696,968,1084,3,2074
2,9118,155,987,4,6823
15,5559,826,914,4,9885
4,2277,959,795,2,7848
9,6564,523,379,3,7266
13,5498,697,691,0,7971
6,2601,416,917,2,8815
4,3767,34,263,0,6211
9,4153,366,1027,3,9234
5,6548,324,502,1,3192
7,10926,377,457,3,9175
4,6445,934,131,1,8643
7,6799,198,960,3,2058
4,3610,643,278,3,6749
9,5340,694,723,1,763
2,2009,408,950,4,7210
14,6570,84,216,3,3149
10,5477,186,521,3,7031
13,8487,117,252,3,1499
8,7569,83,464,4,7410
6,386,81,888,4,4429
4,3071,857,932,2,9976
2,6699,21,604,4,9396
0,8364,117,598,1,8235
15,10284,977,870,0,6228
11,6969,174,780,1,4737
6,3344,408,391,1,4290
8,10506,366,1078,2,2775
1,960,169,871,0,5855
12,8647,627,764,2,7755
5,4033,246,588,3,2584
5,9795,809,1053,1,7882
18,4440,334,997,4,8717
1,9020,303,414,2,6178
4,7793,799,987,3,1162
2,10610,231,1060,0,8920
4,7021,283,887,3,7690
3,55,102,856,4,5073
16,501,160,725,3,5784
23,705,413,607,2,3874
8,8820,864,454,0,9577
3,7139,314,1089,0,6953
3,5885,279,136,2,7004
12,7491,306,509,0,2088
21,1825,611,129,0,4992
21,4267,675,1046,3,3646
7,6683,828,846,3,337
3,3300,390,972,1,2752
15,10619,211,595,3,7112
2,7765,323,777,4,341
8,54,661,705,3,8618
11,5952,110,991,2,8997
9,8897,616,172,3,9387
14,583,357,547,3,7017
1,2465,604,887,4,23
7,4142,822,814,1,6928
8,9777,917,723,2,5417
5,7526,28,781,3,505
7,5940,199,1076,3,2902
1,722,379,558,4,7748
0,9901,993,965,1,1815
8,2255,991,718,3,5946
6,7450,951,676,1,1906
24,7574,972,86,2,1058
9,9263,333,1044,2,537
0,1976,859,696,0,8076
9,3056,17,903,3,7838
15,255,537,665,4,962
16,614,811,975,3,7317
21,6465,926,268,4,273
1,378,528,375,1,7372
3,8971,323,558,4,2067
7,1838,830,818,4,2188
0,10704,302,230,0,4048
14,8970,739,996,1,7575
8,427,877,726,3,9363
19,6576,124,776,0,6196
3,2858,166,377,4,7057
7,6899,673,442,2,6317
5,4988,689,252,0,4862
3,9523,563,407,4,4860
7,6178,144,255,3,2463
8,5887,238,613,3,8080
3,3080,697,664,4,2663
8,8094,782,724,2,6979
4,5648,163,778,3,1266
10,842,53,125,1,7752
5,6989,756,576,3,4311
6,4874,631,839,2,9829
6,7331,459,1006,4,8315
19,7139,684,741,4,850
1,9007,789,830,3,6783
9,5183,348,741,2,6002
14,10731,499,364,1,2307
16,7116,654,984,1,5839
16,190,307,339,4,7144
14,8761,617,539,4,5685
5,2049,383,213,2,1060
8,3013,875,488,0,5738
0,4331,568,960,2,6283
2,2993,969,501,4,9132
8,9930,332,919,0,5324
4,7914,614,279,4,9470
11,2014,141,208,2,4688
7,8481,822,911,3,4112
3,2946,758,291,3,620
23,10565,235,338,2,8846
8,8628,165,444,0,5658
0,7728,352,495,1,9196
21,7936,544,779,1,7266
22,3764,137,961,1,1054
24,2997,92,638,2,339
0,1470,321,1033,0,807
9,8777,672,706,2,6852
23,9394,153,881,0,2854
3,9298,484,701,0,5975
17,5523,441,977,4,5290
6,6469,642,785,3,3882
2,2619,156,389,1,7808
6,701,100,222,1,6533
10,6721,182,869,2,2967
21,2806,309,956,0,5403
3,4115,900,297,4,8442
4,8832,73,706,0,6291
2,10037,464,1062,0,664
3,88,279,635,0,1618
4,2543,154,287,1,937
23,334,250,968,1,8186
3,3035,29,916,1,2655
4,3062,497,1018,3,1893
8,9522,376,535,3,8645
8,1010,164,472,3,7520
4,8756,507,597,4,8245
7,7015,406,200,0,7728
20,2353,663,812,2,4001
1,5537,419,1088,0,7083
7,4657,745,556,4,9703
2,10298,422,565,3,2316
11,1372,450,503,2,7173
7,3161,895,248,2,3160
3,93,129,486,1,5102
23,2417,754,786,3,8774
4,9307,511,943,0,7353
21,7636,170,991,1,806
5,355,323,698,4,5446
1,10589,184,358,0,3699
14,9735,966,202,0,2705
8,8794,312,435,4,6336
4,10459,343,405,3,9220
12,10802,563,1070,2,6010
0,8363,672,396,0,4899
19,7188,29,370,4,8828
0,10847,384,642,3,9884
1,4131,491,768,0,2409
8,4952,325,615,0,7451
0,1700,994,924,4,615
23,10628,720,245,1,7171
0,4616,108,228,0,3395
1,5138,327,451,1,2505
1,6792,101,822,1,3078
21,2813,6,618,3,8088
8,2862,963,222,1,3069
2,8965,509,169,0,7237
4,5219,930,174,4,1254
6,9416,544,1058,3,3686
17,3826,508,253,2,1280
6,6049,579,817,0,3881
14,6918,724,883,4,196
10,7337,107,1003,0,1541
19,5405,661,797,3,3376
0,3706,816,141,3,7524
15,1879,172,781,2,4312
19,4705,133,997,4,1781
8,7740,670,194,4,6510
4,9303,763,817,1,2386
15,5455,513,134,3,1132
22,4689,313,260,1,4460
0,5650,206,1009,0,7173
19,9275,422,1053,4,8320
10,2547,37,472,2,7230
15,10741,318,720,4,6992
6,7972,813,559,4,8455
16,3866,416,954,4,5128
20,10001,516,573,2,763
2,10177,787,300,1,5370
2,10845,225,492,1,3380
8,4177,549,822,2,9263
10,8389,227,315,3,9946
5,4332,481,387,2,8621
0,10672,619,521,0,3024
3,4514,632,771,3,696
3,3097,722,451,0,177
17,1889,605,812,1,7640
6,4490,320,485,4,9404
7,9438,570,248,1,2502
6,9194,232,398,1,6054
9,7701,50,950,3,9647
8,9110,763,824,0,166
17,9165,491,861,2,5622
5,3631,858,416,2,3786
11,6818,167,756,3,8512
9,856,763,542,2,8541
2,7145,306,893,1,1453
2,8432,539,272,3,975
0,566,825,1078,0,337
20,9055,163,302,0,3699
4,6996,95,978,1,7142
3,10364,917,854,3,1369
2,4480,908,855,1,221
9,2294,958,890,3,3035
6,2373,574,860,0,7026
1,7017,449,590,2,3598
8,6097,720,705,4,9821
22,4946,2,89,1,4353
22,408,171,791,1,5315
14,859,763,404,0,6516
6,5202,674,274,2,7909
16,4448,234,974,1,225
1,5576,948,507,0,2850
3,3965,721,813,0,2219
1,2790,24,160,3,2228
9,273,874,567,4,5178
22,4805,481,933,1,7391
7,5459,799,907,1,351
6,1027,126,723,3,5231
13,7934,894,689,4,4474
2,5276,274,1029,4,9834
13,9157,219,753,4,664
10,10318,709,769,1,5898
17,2726,674,113,4,3212
7,10901,738,272,3,5461
3,8898,579,465,3,5163
3,4621,433,667,4,4781
8,8796,189,1099,3,6604
4,2966,891,954,0,1731
3,5905,603,216,0,4692
3,6872,237,186,4,8536
4,7791,833,520,1,8154
22,6098,754,1070,2,2650
1,5145,583,195,0,7095
16,3392,182,410,0,7674
19,7718,440,473,3,2367
20,8071,929,1050,3,8967
1,9455,768,939,4,8253
20,7100,759,999,4,3482
24,4923,515,602,2,2861
16,8398,1,13,1,9725
2,3696,224,238,3,7153
9,9445,543,218,3,8352
18,9801,489,451,0,1846
7,1403,174,747,1,6425
15,7074,744,476,4,8315
9,10917,367,612,4,417
23,10315,46,515,1,9175
24,9947,258,1105,2,1126
3,676,469,1077,1,2355
1,10628,493,622,1,3647
5,10192,681,739,2,4127
8,3332,34,1079,0,3243
23,1482,758,746,0,7905
7,6048,179,218,2,4554
3,10515,858,1003,0,4079
11,4285,328,852,3,1083
1,7188,368,619,0,9477
19,9472,297,754,4,6192
17,844,854,469,4,2088
15,4649,270,315,2,6818
21,20,645,497,1,6926
13,1518,893,291,4,5708
4,8388,946,966,0,956
23,9895,45,701,2,8620
9,3505,894,791,1,6614
5,5209,501,551,3,87
9,3949,682,721,3,5268
7,3661,279,220,3,9789
5,3022,221,271,1,1941
7,10719,505,117,4,706
17,8292,44,1086,4,9449
16,4518,275,937,3,8249
1,6187,974,261,4,2909
0,4701,959,1026,2,2433
6,7011,725,111,2,2174
9,3353,84,282,3,8658
0,1654,508,548,0,3262
2,3711,838,452,2,5943
3,3650,679,513,1,9363
7,4544,402,720,4,9966
4,1301,912,981,2,3529
7,6033,249,868,1,8634
12,2993,130,186,0,3080
23,1189,885,401,4,6628
18,3388,206,316,2,1924
7,10187,808,631,1,1135
2,9516,386,527,1,4805
24,10493,294,264,3,1945
10,4507,659,612,2,1419
3,3305,810,538,3,5779
5,8155,727,239,4,4476
9,1616,263,517,1,7975
22,1402,419,396,1,2094
6,6969,544,108,1,6213
24,2777,81,165,2,9310
22,3525,570,915,4,8981
8,3398,68,324,1,9425
8,7322,85,769,0,792
4,8814,133,660,4,279
7,8151,974,840,3,1437
1,2584,242,228,0,6250
1,379,265,506,3,8355
8,1678,916,904,1,712
8,5224,491,328,2,2222
4,8184,716,769,2,1719
3,10795,581,321,4,4735
2,9426,14,1122,1,8800
2,5417,849,752,3,5267
22,3634,45,463,0,889
17,5676,874,1021,2,6988
4,9091,971,531,3,4546
23,6814,832,257,2,6170
5,9118,732,954,0,9098
13,6788,927,965,1,5324
12,5199,195,160,4,4702
6,6642,532,263,1,5136
3,1354,50,250,2,9701
14,5679,799,1024,0,1897
11,10698,541,314,4,9744
18,8348,749,744,1,9223
2,8795,600,646,4,9029
3,1157,258,352,4,919
4,9086,90,910,4,638
21,4246,757,619,0,5433
9,9895,264,452,1,9308
7,7785,750,190,2,7399
19,2499,545,929,0,2324
6,1628,60,264,0,4151
1,540,882,401,1,5771
16,10038,945,333,4,5484
4,8693,632,725,2,7891
0,4494,37,448,1,7535
4,7360,81,531,4,1015
1,8581,743,909,1,139
5,7667,708,348,1,8744
5,1211,50,331,0,1172
5,3507,23,814,2,2426
9,5868,212,876,1,7629
5,10602,531,547,4,7257
7,4639,439,216,2,813
8,1684,750,842,3,2365
17,1561,1,32,0,1620
2,3986,354,888,0,5956
0,6711,529,447,4,7167
8,432,574,392,0,9436
20,664,564,969,3,5231
5,10838,878,1032,1,2511
3,4393,585,935,3,8290
0,7994,365,507,0,5466
1,5255,636,772,4,4082
7,6174,759,284,2,7848
9,8009,980,1091,0,612
8,1618,883,1014,2,2428
23,3284,451,550,2,6030
5,2564,282,115,0,9929
4,9890,97,199,4,4517
3,9294,856,503,4,1923
1,502,582,896,4,1240
11,9913,453,649,3,7061
6,7564,851,184,1,461
0,820,234,822,4,4639
8,883,736,257,4,9850
2,4678,507,1022,0,3583
5,625,796,655,2,4150
22,2787,901,1105,3,679
9,10937,854,289,4,5134
19,10381,79,580,1,2809
20,6184,984,629,1,1989
6,514,959,808,4,5810
6,4699,296,218,2,1920
7,6698,629,721,1,7118
0,8668,600,720,3,4468
21,411,79,205,1,402
3,9550,450,182,2,9684
0,8058,302,680,0,7530
4,4345,840,963,3,2406
22,9734,314,327,4,5673
16,1861,586,403,4,2917
5,116,642,194,2,1025
0,7243,324,746,1,1561
3,2874,662,203,0,3465
1,9710,834,980,4,2133
4,7951,320,300,0,2405
4,3688,247,288,2,7718
1,7774,773,899,0,7369
8,709,646,1100,3,1241
14,8220,381,735,2,3455
2,7012,3,1108,2,1118
3,7832,92,686,4,285
4,9787,459,446,1,9686
0,3995,465,183,1,754
1,8147,749,231,0,4800
9,8811,941,910,0,8627
7,2956,833,1043,1,118
4,6639,902,1009,2,5128
19,1944,855,642,3,2003
3,9393,774,101,1,6456
5,2206,294,714,1,2251
2,7295,485,253,1,9252
7,8667,212,760,4,9203
21,8060,62,286,4,2652
12,40,962,129,2,2634
9,1605,989,572,4,8617
12,8349,115,525,1,68
24,3905,242,863,3,9149
1,4977,99,330,0,736
19,9984,722,827,3,2884
17,2346,628,1056,2,3115
5,6689,40,358,0,3021
3,9551,81,170,1,1535
9,7621,488,897,3,8907
12,10054,978,524,3,3553
3,9676,987,650,1,4175
0,9363,23,604,3,5916
7,1390,648,483,4,9543
23,6851,244,594,4,4193
13,10921,311,734,0,6153
22,8907,115,820,1,5252
10,3887,556,348,2,3002
3,9238,57,643,4,1294
22,1672,563,404,1,9456
9,4728,772,588,0,1194
1,10330,104,884,0,31
19,6869,738,952,1,101
3,2722,674,605,1,9243
15,3021,849,542,0,2550
2,4545,864,928,2,8225
7,7361,751,408,0,1727
19,6113,448,218,0,9800
21,1876,984,535,1,7408
5,4939,339,270,1,9062
3,4486,12,388,0,7339
1,2877,735,870,1,9395
2,9691,43,505,2,3577
24,2714,493,673,1,4459
9,9360,573,485,2,7061
3,5394,920,1057,0,456
7,10987,131,909,4,9332
16,6923,714,619,3,92
4,9263,71,1028,3,6418
6,7453,201,934,4,5973
3,6645,201,257,1,1371
8,257,993,490,0,2069
7,1188,416,529,2,22
6,8377,182,985,1,5030
5,3638,149,204,4,8880
2,2162,672,350,2,9476
0,277,525,813,3,7008
20,2545,543,615,1,6200
12,453,949,333,1,4592
8,4727,373,302,0,5149
2,5825,664,336,4,2502
11,2935,95,412,0,6449
0,6193,571,1069,1,6867
11,7032,835,259,0,3191
13,2971,615,1013,2,4561
0,5334,598,208,0,406
7,1594,828,889,2,4839
9,9952,437,618,0,7286
0,10153,110,271,1,9082
2,5697,549,727,2,7000
10,9606,992,429,2,4431
13,6078,175,374,1,688
15,5633,159,536,2,8839
5,6484,168,899,0,9723
5,7977,659,761,3,7408
2,4649,889,273,0,9593
16,5213,300,156,1,4624
19,10663,431,422,2,7746
4,8065,426,356,2,1800
7,9999,99,577,0,802
3,1750,179,773,4,5562
8,3690,349,951,3,120
14,1665,468,145,4,3151
21,9306,32,737,0,6197
11,9871,59,900,3,4364
8,2873,249,157,3,9977
18,8158,477,531,2,9842
18,2226,136,529,1,1950
21,7140,770,743,2,5307
10,2197,363,773,3,149
7,785,314,569,0,1419
2,9480,832,658,2,3722
8,1676,323,543,0,5900
0,2571,419,879,0,1328
4,2661,328,804,0,8551
1,6505,692,852,1,9263
24,3711,449,784,1,7096
1,3451,329,331,3,7974
6,3466,837,933,1,3691
6,9807,524,673,2,814
1,1079,51,214,4,548
5,1292,526,673,1,8058
9,7295,745,322,4,4776
0,8081,741,1012,4,1712
9,37,773,422,3,3604
5,10151,364,975,2,5332
21,1660,575,680,0,6388
10,3724,381,434,3,1059
6,5430,327,568,0,5639
10,9942,880,214,4,7397
3,5863,393,672,3,8476
3,4668,517,688,4,6862
3,10838,356,493,4,2024
6,10844,473,234,4,4729
1,6513,562,998,1,1406
14,836,272,509,1,2738
20,6889,771,456,1,7794
24,5729,826,553,3,8148
9,894,274,891,1,9014
0,1208,370,145,1,4590
7,6542,156,895,4,2304
1,1849,896,611,1,8703
1,4816,37,470,3,3443
20,1708,455,268,3,9554
8,7227,631,341,1,1866
18,4734,509,1060,2,5320
24,6097,82,752,4,1267
0,763,905,485,3,7727
9,340,894,684,0,6180
8,5286,343,193,2,7859
7,7688,495,859,1,2720
14,6214,693,465,0,2899
1,9156,766,303,0,9750
23,7987,858,182,1,8577
6,3139,313,688,1,1455
22,6355,373,441,3,7582
4,8567,87,231,0,7711
9,6455,245,248,0,1028
24,2791,683,713,1,9503
22,4032,625,814,1,5297
5,7194,441,967,4,39
5,3620,413,726,0,6363
4,9162,294,719,2,9973
3,10423,720,869,3,2214
7,6140,370,525,4,5314
2,10539,350,206,3,9024
7,4058,984,1047,2,3206
9,6523,555,661,1,7545
3,8784,302,380,4,4131
12,9237,757,1013,0,7033
0,7373,793,172,3,2523
7,5111,359,1016,1,618
4,125,357,337,0,8661
7,5667,178,789,1,9090
5,2962,210,1036,2,6478
7,1316,940,270,0,4092
5,3838,246,256,3,7591
23,4921,987,466,4,6575
6,6930,42,491,0,1204
18,2228,42,476,1,2218
9,73,301,524,4,3611
5,6543,920,731,2,7769
4,6023,424,871,0,7072
7,1543,142,635,0,4993
0,9314,713,578,0,7546
23,4422,486,357,0,7813
9,5341,156,246,4,866
3,2928,288,437,0,177
8,1133,278,990,0,6929
13,5639,159,446,2,4000
3,1499,865,1003,2,5168
0,5922,573,789,4,1409
0,786,16,593,1,3399
18,140,529,1071,2,4688
7,7396,329,410,1,9329
1,1519,251,423,0,2513
9,5568,383,803,3,3339
5,10431,136,135,0,221
1,9123,135,916,2,5138
9,1978,4,0,4,6461
6,7291,177,437,2,9576
18,4765,677,444,0,9125
17,1838,57,270,2,199
5,2920,750,448,1,2339
9,6711,491,850,1,5603
0,9431,854,913,0,8965
7,1048,571,908,0,7140
13,8253,401,574,2,6990
8,10033,723,716,4,6149
7,7160,323,845,3,9200
3,7582,248,1008,1,2042
7,1377,657,1075,0,1910
23,4996,610,885,4,3020
17,7525,661,701,0,3313
7,5280,289,795,1,1056
9,2229,946,975,3,7037
8,1284,557,196,3,6852
15,3549,63,157,1,3939
8,8637,773,1067,4,8446
0,6440,920,1055,1,5413
12,8198,750,794,2,6362
0,3196,646,397,1,2320
2,5001,1,219,3,152
2,3606,524,974,0,9561
4,1265,395,549,0,1797
4,8705,533,532,2,3450
13,5030,540,1021,1,1320
12,1146,208,307,1,7544
6,6317,197,638,2,3530
5,3772,962,456,0,4307
8,2574,423,864,1,4701
22,6548,685,583,4,3679
5,8331,668,274,0,317
1,8016,633,447,1,4002
6,2680,441,144,4,2168
9,1923,416,800,3,470
8,802,909,309,4,1644
7,10654,677,583,4,9113
16,3510,660,781,0,8379
5,1396,930,250,0,9417
0,4418,132,993,3,1072
1,3687,611,676,0,687
0,616,884,969,2,2419
3,7680,319,508,1,4596
16,6291,715,1032,3,2866
23,1851,205,529,0,4067
7,75,822,1033,1,4928
15,7914,724,826,2,4468
9,7851,878,366,2,8498
21,9725,368,1098,3,3248
7,9705,115,705,1,3474
4,9178,112,587,1,4423
17,9045,134,1067,1,9903
5,7188,929,1058,1,8937
9,7510,162,201,1,8352
0,4244,833,277,0,2117
8,9210,361,457,4,268
22,1422,259,1017,0,5103
3,6481,547,816,4,6085
0,3453,799,861,2,3164
2,3971,577,217,1,6247
4,5630,81,318,3,5713
22,1041,66,327,3,5541
15,4657,144,789,0,724
19,1044,755,132,3,2383
23,1431,688,757,3,3571
17,2713,392,858,2,5087
22,6380,494,522,4,49
3,581,509,341,0,9284
3,6328,276,592,3,2104
7,3932,967,887,0,35
2,6737,147,117,1,1690
12,9039,97,524,2,9347
5,5701,490,794,4,7484
17,6691,919,933,1,2476
0,2607,248,691,4,6069
4,8052,910,978,2,3066
6,289,19,1139,1,799
24,3851,612,1046,4,3422
3,1253,637,635,1,9713
14,319,915,779,4,7820
7,5089,302,409,2,7069
6,470,843,789,1,9300
2,10085,799,622,1,4670
23,4113,775,164,3,4694
0,311,798,903,4,1775
3,8943,56,366,1,8013
3,5784,542,923,4,9345
24,10366,972,1061,4,3045
8,5367,509,1087,3,3453
17,6537,876,359,1,9235
9,4910,499,167,4,6680
2,5527,87,203,2,1929
6,10357,858,692,1,2703
16,9186,343,133,1,7535
24,6471,137,764,1,2943
10,6919,993,576,3,2254
3,8794,793,1029,4,3388
19,3665,879,604,3,8862
1,4395,748,873,0,9104
7,5984,41,583,0,1643
0,8236,59,275,3,7451
18,4166,646,283,1,6478
23,2077,611,743,2,621
19,3816,573,215,4,7887
3,663,677,817,4,4741
1,3064,854,921,1,7361
4,7607,537,150,0,9090
0,5263,19,874,0,7203
0,7747,731,1034,0,6144
9,9608,604,886,1,685
19,3957,973,538,2,6745
23,10710,359,441,0,5929
0,1715,506,283,2,634
0,10789,198,197,4,712
6,12,167,560,2,9972
8,8896,980,455,0,595
13,10446,229,467,0,4820
11,5098,417,134,2,7473
1,5374,488,212,3,8104
6,8473,834,838,2,182
20,10629,167,112,1,257
0,5437,808,751,3,3419
10,9369,886,1057,4,8373
11,7810,350,467,1,6046
4,3563,959,1055,3,2906
0,5910,528,674,3,5017
10,6034,70,1084,2,7127
22,1359,376,445,3,1614
7,9544,379,561,3,8247
9,7124,116,148,1,1005
1,8861,51,130,3,7175
6,10575,273,989,4,419
21,5135,455,655,0,7232
13,8866,831,448,3,7717
19,9791,357,597,0,3053
18,686,823,936,2,4477
6,1814,545,764,2,4733
19,5740,401,262,2,9050
5,200,326,353,4,8691
8,1296,10,558,1,496
16,9557,268,928,4,8815
3,4630,532,985,1,4270
6,3890,352,237,1,1363
3,5455,487,381,0,3985
4,6452,810,200,4,6434
6,5609,795,237,0,2248
9,5132,101,840,3,7421
6,5829,450,338,2,2922
1,7204,854,929,0,7202
8,9473,713,923,0,4381
1,2184,237,210,4,8771
20,6523,483,905,2,6002
6,8422,4,16,4,1643
4,3104,92,370,0,2793
20,4865,300,367,3,3463
12,257,494,942,1,9531
3,674,449,432,0,7709
1,10861,394,396,3,8914
0,6132,960,320,0,7955
2,8367,205,727,3,4310
9,9477,910,919,3,4147
1,2720,465,515,0,8549
14,4902,432,965,4,3904
10,5128,468,571,2,5633
5,9420,727,485,1,6061
13,5342,674,835,4,7560
8,3528,345,460,3,8093
4,8976,250,215,0,9414
8,4290,992,1063,3,5263
4,8183,753,638,1,3624
5,9391,915,344,1,6012
17,1338,251,680,1,2627
5,2624,62,369,2,3638
6,7104,603,284,3,408
17,5593,719,907,0,8767
4,8484,986,693,2,9608
9,6034,966,162,2,4243
16,4772,841,1003,3,6603
1,3968,384,886,0,4871
1,7415,1,98,2,9094
6,6454,512,220,2,1025
12,5740,913,492,1,256
13,8159,119,950,3,4584
8,9209,632,1032,4,2001
16,1465,104,304,0,5916
19,10608,591,412,1,450
23,4911,70,323,3,9562
21,4213,688,490,0,3128
2,8551,480,504,3,7964
6,953,587,587,4,5302
3,5841,261,351,4,485
11,2133,490,347,4,6086
0,5991,162,219,0,9441
1,9751,117,959,0,8889
6,9402,677,513,0,7277
8,1754,251,565,4,8438
2,1488,269,266,2,3023
4,1216,158,828,0,4267
7,9186,919,562,4,6231
8,9561,489,360,1,1938
11,3801,810,964,0,5443
7,2692,567,928,1,7592
18,4954,404,1068,2,6875
18,6703,423,944,0,7976
22,1592,915,517,1,6899
0,9009,604,862,2,75
1,2601,493,741,4,538
9,3664,106,830,0,5077
5,4444,628,622,2,8559
16,23,181,707,0,3388
17,7996,34,1019,0,6404
4,7733,804,560,0,7607
11,3083,489,282,1,7237
12,8541,794,967,4,9495
9,9741,936,987,1,9365
5,6824,910,226,2,3481
